c,y,h,k,invest,lambda,productivity
0.9220504377826061,1.2196067465369491,0.3278313112008034,12.816793132635413,0.29755630875434297,0.9933141869947125,3.7199596802955344
0.9212123739054341,1.2198460597222067,0.32820019125699423,12.7950069901363,0.29863368581677263,0.9934664178813394,3.7165785595836467
0.9267683487827647,1.2552421468516803,0.3357390383459559,12.80360561345181,0.3284737980689156,1.008279273633368,3.7389938220047654
0.9289214682721644,1.265403573136741,0.33770063801315325,12.81999757798009,0.33648210486457675,1.0124985174242873,3.747680459263663
0.9282682470314318,1.2583562783913573,0.3360352126428263,12.829585669890513,0.33008803135992554,1.0095223639721516,3.7450450755815283
0.9331114989753903,1.2832486283261149,0.3409970873538615,12.858983157493975,0.3501371293507246,1.0198838542163093,3.764584898149549
0.9314615116392542,1.2679530338265264,0.3374667254733312,12.874000100743897,0.3364915221872722,1.0134381613641412,3.757928118745827
0.9360356564222455,1.2902183950085082,0.3418170846211865,12.906332836811563,0.3541827385862627,1.0226917672812534,3.776382243886185
0.937835234294133,1.293464604995557,0.34204011348716623,12.939303886592699,0.35562937070142403,1.0239735395227567,3.7836425377385168
0.9388839496450709,1.2924083506475983,0.3413742002788103,12.969345690430409,0.35352440100252747,1.0234592718624311,3.787873519756136
0.9439022098723798,1.3140047948223736,0.34538272636029343,13.015214633119642,0.3701025849499939,1.0324002832853305,3.808119403219641
0.9413760618997294,1.2904074144228594,0.3399292004695639,13.03886561981478,0.34903135252312995,1.0224549949070674,3.7979278039104765
0.9407207990135557,1.2818341883958022,0.3378525544018113,13.054007368701658,0.3411133893822465,1.0188261319393939,3.7952841833267454
0.937230732989848,1.2592957319838916,0.3330348755184027,13.04972218347816,0.32206499899404345,1.0093912097392361,3.7812037118495194
0.9358951667687546,1.2527738978693284,0.3317590465209792,13.04035785999178,0.31687873110057374,1.0066804461590122,3.775815446425797
0.9372100001461016,1.2620285791955865,0.33378020089676697,13.03916749254147,0.324818579049485,1.0105616221806295,3.781120066378909
0.940084573592123,1.2782384626745997,0.33711279273682626,13.05134219431041,0.3381538890824766,1.0173256337591634,3.7927173683041313
0.9365141718290474,1.255873003934112,0.3323709858446901,13.044417471557713,0.3193588321050645,1.0079695024722874,3.778312786887698
0.9366117959616166,1.257859920187246,0.3328719578928487,13.0395551589944,0.3212481242256294,1.0088137475947319,3.778706645859073
0.9393348222895401,1.2739944660937623,0.33623923199815053,13.048225923823763,0.3346596438042222,1.0155545417075884,3.7896925396162726
0.9381930466910975,1.2658454258228866,0.33445374085939905,13.049672654859958,0.327652379131789,1.0121360929107155,3.7850861113601715
0.9377499776767731,1.2630833562586576,0.3338689164400281,13.048764217070342,0.3253333785818845,1.0109807646860836,3.7832985747988976
0.9353461834066574,1.249925462559486,0.33118935938222427,13.037124390796412,0.31457927915282863,1.0054944681742426,3.7736006044947352
0.9406892591217719,1.2820223656477334,0.33791480842079585,13.052529387552465,0.3413331065259614,1.0189085147448658,3.7951569374398084
0.9400064362607666,1.2750166341229052,0.3362713513574556,13.061226350725791,0.3350101978621387,1.0159519037224058,3.7924021277161315
0.9434072009114048,1.2920852843927384,0.3396447463739207,13.08337377543898,0.34867808348133356,1.0230520197794333,3.8061223179184935
0.9431301938633843,1.2859261005266598,0.33808249773337495,13.09908533771628,0.3427959066632755,1.0204334453428696,3.8050047488489835
0.9389188615822273,1.2592638101972882,0.33241335699610197,13.091953152888435,0.3203449486150608,1.0092771453863236,3.7880143699669935
0.9366951415455419,1.2484043911205667,0.33028894993277824,13.076363573641249,0.3117092495750248,1.0047634823218057,3.7790428988437563
0.9368864466081521,1.2527194072317585,0.33138443640989035,13.065287444923824,0.31583296062360633,1.0065981738440406,3.779814708161756
0.9360913418799626,1.2506154992203433,0.3311051104320642,13.05317941614111,0.31452415734038075,1.0057453618974803,3.7766069036759293
0.9350142432210813,1.2471610822377643,0.33056356412606247,13.038996769754263,0.31214683901668294,1.004331541570005,3.7722614108280825
0.9321244388615668,1.2340742055751153,0.3280796330998931,13.014971617223956,0.30194976671354845,0.998904535065288,3.7606026606547314
0.9325779270850603,1.2416051162903787,0.3299481383386076,12.998624515998674,0.30902718920531846,1.002099471157902,3.7624322329186324
0.9328988160676723,1.2467977240808943,0.33123350446234867,12.98755781111193,0.3138989080132219,1.004301910532117,3.7637268411398903
0.9378977758508483,1.2768642885127104,0.33753575108158157,13.001835378495993,0.33896651266186206,1.0168677957805106,3.783894858066984
0.9385136173239985,1.277304829524133,0.33743109524540676,13.01558070623373,0.3387912122001344,1.0170196407123921,3.786379435217754
0.9356031216505376,1.2582758902854598,0.333350473425925,13.012863957212808,0.3226727686349223,1.0090517043154055,3.7746372071233925
0.937318741934793,1.2683689866700492,0.33545246645286547,13.018592603017744,0.3310502447352562,1.0132677367083485,3.78155877889714
0.9352954954360572,1.2559393160209023,0.3328313471787247,13.013771608527145,0.32064382058484503,1.0080703575095455,3.7733961067805297
0.936182198394596,1.2618687715838104,0.3341102158569096,13.01411389150318,0.32568657318921446,1.0105543847015483,3.776973459080362
0.9420843426864552,1.2945699226635246,0.34079581795999386,13.04124662419267,0.35248557997706936,1.0241936908474134,3.800785322177356
0.9450588818053842,1.305425267104941,0.34264652882100205,13.075581843887411,0.3603663852995568,1.0286609530584814,3.812785929884335
0.9450363527743086,1.2981361287488316,0.34068682964679925,13.101792073764749,0.35309977597452297,1.0255438203058445,3.8126950377988233
0.9427320749679766,1.2798725065037315,0.33659272709439036,13.111387703456383,0.3371404315357549,1.0178672483954514,3.8033985609679366
0.94055007888255,1.2657545081809987,0.333573439474769,13.108807440168423,0.3252044292984487,1.0119570032685388,3.794595422736291
0.9411898974273906,1.2698455713888885,0.3344456249019313,13.10974292812571,0.32865567396149786,1.0136692053001937,3.7971767340094966
0.9402887604439502,1.2646466794786728,0.33336922998917257,13.10635727395729,0.3243579190347228,1.0114985897299438,3.793541148462915
0.9405260375465034,1.26667061389178,0.3338294928719001,13.104842918453635,0.3261445763452767,1.0123503657770803,3.7944984293429918
0.9388708555359635,1.2577959301793544,0.3320344967040219,13.096146920135684,0.3189250746433908,1.0086520055253712,3.7878206923229145
0.9406059061290244,1.2692444865204828,0.33449537436756194,13.097381827523751,0.3286385803914583,1.0134467813539705,3.7948206545646563
0.942775459601335,1.2810336041150927,0.3368904419511601,13.108205426349414,0.33825814451375763,1.0183614140690314,3.803573593786343
0.9497225545764573,1.3173500791725172,0.34417270288976076,13.14812781528674,0.3676275245960599,1.033485292628908,3.831601250564845
0.9508570005672893,1.3153194607729992,0.3432126108110233,13.183887080110281,0.36446246020571,1.0325490689185006,3.8361781079388475
0.9497135944017163,1.301509351917748,0.33989936969250106,13.206085660623556,0.3517957575160318,1.0267087726677453,3.831565101253051
0.9484154855673415,1.2896696689063294,0.33717425967740955,13.217187702446955,0.3412541833389879,1.0217206745667844,3.826327955510653
0.9462765821833893,1.2754766366285202,0.3341190693790005,13.215958064330911,0.329200054445131,1.0157757649765435,3.8176986723149477
0.9490633372793517,1.2912070889687768,0.3373541109939384,13.227702864412064,0.34214375168942496,1.0223398874243603,3.8289416761367003
0.9462297381895843,1.2730225399240753,0.3334735342090496,13.223803094536253,0.32679280173449093,1.0147286282328958,3.817509682904957
0.9421452001278369,1.2511561978861927,0.3290531408202301,13.202219014931202,0.3090109977583558,1.0056166114301044,3.8010308480389674
0.9421949371480857,1.255935887858625,0.33032547561808095,13.185904490268461,0.31374095071053937,1.0076585221247567,3.8012315091984465
0.9416495502418665,1.256311567786846,0.3306249103903783,13.17091889555673,0.31466201754497936,1.0078516860600215,3.7990311769626355
0.9362694970575478,1.2295647347745224,0.32535726701251255,13.134941160884786,0.2932952377169747,0.9967287304785868,3.7773256605359626
0.9367464264979931,1.2397197123298962,0.32792569168814406,13.10954091769457,0.30297328583190314,1.0010449126842433,3.779249805047047
0.941523054223023,1.2715424359280327,0.334782776820746,13.111821776457216,0.3300193817050098,1.0143753500229729,3.798520836019739
0.9431487128186119,1.2800932554367437,0.336501056956486,13.120970774663917,0.3369445426181318,1.0179369092089452,3.805079462513166
0.9379522420032373,1.2493301099054879,0.3300824608211116,13.104324373199569,0.3113778679022505,1.0050847570942099,3.784114598639219
0.9376833229803984,1.251310166570265,0.33071465996146276,13.090343107459447,0.3136268435898667,1.0059478689683758,3.7830296602440576
0.9371747562105291,1.2514034616011043,0.3309244900168803,13.077313235163535,0.3142287053905751,1.006018031688108,3.780977876739458
0.9336365725722325,1.2344758325049348,0.3276390590965299,13.051219664217149,0.30083925993270216,0.9989864214401739,3.7667032775021347
0.9274360550905276,1.2054909235370717,0.32206507504171983,13.002994041058264,0.27805486844654387,0.9869547619145203,3.741687644860195
0.9238037585856398,1.1953843104313122,0.3206553109687666,12.94949974187748,0.27158055184567254,0.9828469478424685,3.727033352652975
0.9188336913466577,1.178948827633677,0.3180226136792432,12.885877384617562,0.26011513628701916,0.9761110562395533,3.7069819010405958
0.9154860210277657,1.173635173467116,0.3178034866385561,12.821879602441474,0.25814915243935027,0.9740368587875596,3.693475916878657
0.9119573181745836,1.1673946405697428,0.3173998529160669,12.756769934775596,0.25543732239515937,0.9715768873587517,3.6792395673258613
0.9133077348532663,1.1884781678556051,0.3226015704601134,12.713021119408545,0.2751704330023389,0.980516618301659,3.68468774607016
0.9137551628603424,1.2000907698669003,0.32557422694733906,12.681531198429889,0.28633560700655786,0.98545816281836,3.686492868738027
0.9095484012618996,1.1833024468459832,0.3225691423417803,12.638246964053225,0.2737540455840836,0.9785259171793913,3.6695209300136593
0.9098515835671062,1.1940171674952067,0.3253517646735758,12.606456373879995,0.2841655839281006,0.9830919054799878,3.6707441016590847
0.9061534524109582,1.1801158282359203,0.32294142502516665,12.565257340357958,0.273962375824962,0.9773645299348228,3.655824203322071
0.9041753994479897,1.177728560384911,0.3230150863674625,12.52467906778593,0.2735531609369213,0.9764608497125716,3.64784386193703
0.8928365033064893,1.1232342422296686,0.3124197877672842,12.441959830014461,0.2303977389231793,0.95382126051774,3.6020977348955667
0.895482259524453,1.1551845787214372,0.32008497001587827,12.390613153461084,0.2597023191969842,0.9673330349225412,3.61277188681982
0.8927937118665011,1.150969484638622,0.3199231213698439,12.339023597396677,0.258175772772121,0.965689624850962,3.601925095281837
0.8915735534478437,1.1549585255617865,0.3214430560220226,12.293932979575704,0.2633849721139427,0.9674688079564974,3.5970024360269983
0.8900594304381177,1.1559592794132487,0.32226295878080186,12.252484504061442,0.26589984897513097,0.9679870129076775,3.5908937934664746
0.8881873946503601,1.1542127343767723,0.32247110756857467,12.212197731186318,0.2660253397264123,0.9673511439242283,3.5833411723026303
0.8882247526495708,1.1628260042403673,0.3247829040949766,12.181494039497457,0.2746012515907965,0.9710338907121769,3.583491891010746
0.8868774127686001,1.161751015540828,0.3249818569728862,12.151830291282248,0.27487360277222783,0.9706541219066512,3.5780561254305914
0.8845017372034562,1.1547490498455684,0.3239540322120614,12.118281846642304,0.27024731264211216,0.9677998104091529,3.5684715984311235
0.8854093400304285,1.1667885366610744,0.32687486315954184,12.096703997106893,0.28137919663064587,0.9728966162218136,3.5721332700530994
0.8889442500763337,1.1909188886201099,0.3321060313381623,12.096261035722996,0.3019746385437761,0.9830099232504401,3.586394662169416
0.8901986551162846,1.1979765903620248,0.3335559975111593,12.101632445075662,0.3077779352457403,0.9859547715360069,3.5914554874563693
0.8940396156763872,1.218183373147774,0.3376167873335214,12.123235391420156,0.3241437574713868,0.9943712756899563,3.6069516228430065
0.8917769378187563,1.2011120506009212,0.33382947135027635,12.129489619416818,0.30933511278216497,0.9872023246241182,3.597822978622495
0.8887828193706839,1.1831818006893742,0.3300758277152517,12.120651360250086,0.2943989813186902,0.9797094083165168,3.585743379233503
0.8857487978455707,1.1681790297117818,0.32712701502700087,12.100065308110047,0.2824302318662112,0.9734713129077567,3.5735027931656607
0.8864443830323008,1.1763366530535135,0.32907681951008616,12.087455945428507,0.28989227002121287,0.9769199725086145,3.5763090917615044
0.8835614820392157,1.1629598428079975,0.32651210755046634,12.064667907561576,0.27939836076878183,0.9713685146808216,3.564678192824619
0.8791052537392765,1.1429706697524622,0.32273344892586026,12.026916625885724,0.2638654160131857,0.9630817045520137,3.546699794981405
0.8750618536112534,1.1283958692429406,0.320266647263657,11.979577725870268,0.253334015631687,0.9570867418076864,3.530386928752829
0.8726906858683515,1.125106853753218,0.32023958631640587,11.932504450608377,0.2524161678848666,0.9558206536509241,3.5208205883040082
0.8732162257937379,1.1378468327085567,0.32348824569016,11.898822446257986,0.2646306069148188,0.9612398717817185,3.5229408490323957
0.8689287845254245,1.1210679014723344,0.32051498859051614,11.853491002048447,0.2521391169469098,0.9543164428884591,3.5056434128009073
0.871974133166654,1.147436074791736,0.3265280532391369,11.832615668622317,0.2754619416250821,0.9654162633577698,3.517929697469954
0.870258922594171,1.1422677406004023,0.3257554697754627,11.808809094912991,0.2720088180062312,0.9633071410416011,3.5110097786548864
0.8707701262213249,1.1500735185513233,0.3276772276078577,11.792892259870165,0.27930339232999857,0.9666162392730087,3.5130722004091735
0.8713747203003512,1.1567516677144758,0.3292606480484315,11.783446900787535,0.28537694741412467,0.9694373554344778,3.5155114005925516
0.87442597128062,1.1756649842346483,0.33325895139642825,11.790099741221875,0.30123901295402816,0.9773474536670506,3.5278214979103937
0.8776902334077611,1.1924021892854568,0.33659242407662704,11.810059203569024,0.3147119558776958,0.9843138882748369,3.540990976499962
0.8816039504997896,1.2099691671955988,0.33991411956081724,11.843172940175608,0.32836521669580926,0.9915966914950729,3.556780643947484
0.8838655044177472,1.2156176148450368,0.34061796306473846,11.878845727098508,0.3317521104272896,0.9938787224568355,3.5659047536977586
0.8820910262645645,1.1983214248516627,0.33659269044889506,11.898104982508142,0.31623039858709834,0.9865845301576956,3.55874572322294
0.8773555737560482,1.168008649900117,0.33012830308461033,11.891305434089508,0.29065307614406893,0.973897636962199,3.5396408113029394
0.8785111959692589,1.1758441463987503,0.33182411829922703,11.891355748666761,0.29733295042949165,0.9771811204417378,3.5443031029332492
0.8785832136155606,1.1762335373759853,0.33190309669447676,11.891722178710518,0.2976503237604248,0.9773434279786317,3.544593654002404
0.8827506488647169,1.19929741009603,0.33661669529930355,11.910975885474068,0.31654676123131337,0.9869628472700708,3.561406932823013
0.8849337883416006,1.2074023442001014,0.33801219610189154,11.935670044195717,0.32246855585850087,0.9903004875584753,3.5702146840020044
0.8884177078231529,1.2215949102103734,0.340578932203797,11.970455495478046,0.3331772023872206,0.9961651980717403,3.5842703576069512
0.8934761518441487,1.242424719231355,0.34436589730756206,12.0201426754783,0.3489485673872063,1.0047758340384338,3.6046783602845367
0.9010072321955134,1.273874978451928,0.35012238126066847,12.092506854847757,0.37286774625641483,1.017783091125708,3.63506207261541
0.9011941748426329,1.2598142228137756,0.3462584688606936,12.148814231447707,0.3586200479711427,1.0117564348062376,3.6358162820179722
0.9062296498163614,1.2760259436595118,0.3488070089537616,12.214890169504663,0.36979629384315055,1.0183927051835162,3.6561316173899225
0.9106356388972612,1.286704136774608,0.3500901841118874,12.285586413144394,0.3760684978773468,1.0226990371416982,3.673907327981401
0.9136321266950383,1.2885918295601022,0.34951189235456087,12.35340645568085,0.37495970286506397,1.0233284118393469,3.685996486376071
0.9194810184710206,1.3069180555627855,0.3523359709066345,12.432008331380592,0.387437037091765,1.030820938707336,3.7095935052478257
0.923677219417269,1.3138178311696789,0.35267523787785776,12.511348734848488,0.3901406117524099,1.0335232485754544,3.726522837625782
0.9237259962221289,1.297534299415195,0.3482613966491073,12.57237331967034,0.37380830319306607,1.0265538518422315,3.7267196248512717
0.9307418402625862,1.3237580802520623,0.3527939310145665,12.651080226668059,0.3930162399894761,1.0373557383777976,3.755024645796228
0.9313147698716786,1.3105171669727973,0.3490112164601706,12.714005618102476,0.37920239710111886,1.0316568728509723,3.757336097489257
0.9346368806352122,1.3158343196537043,0.3492405677900292,12.777352916668406,0.3811974390184921,1.0337340872985712,3.7707389630890398
0.931722787666813,1.2864359563418224,0.3423617759341232,12.812632262426705,0.3547131686750094,1.021330070093064,3.7589822219142874
0.9300817904243096,1.2699630312213928,0.3385103012723733,12.83219769666312,0.33988124079708326,1.014380151514037,3.752361712528413
0.928546246820033,1.2573543608340554,0.33566378883393916,12.840200868260565,0.3288081140140223,1.0090771839657187,3.746166649806051
0.9296254101170559,1.2616767203520132,0.3364389075599833,12.85124715678901,0.3320513102349573,1.0108622086649088,3.7505204723182275
0.9288568728259177,1.2551044905303144,0.3349436046479096,12.85621359557368,0.32624761770439664,1.008096158507186,3.7474198526355202
0.9329231894508997,1.2766470947924797,0.33928321278377416,12.878532161025918,0.34372390534158,1.0170707561080667,3.7638251741585225
0.9390536820312476,1.3060308344413498,0.3449902943920215,12.923546009410373,0.3669771524101023,1.0292772101917784,3.7885582953466517
0.9381299982268946,1.2915097994096412,0.34140534810136486,12.95383716035786,0.35337980118274664,1.0231196934639035,3.78483174594248
0.9369818928240284,1.27881451908846,0.33839478795858685,12.971823857613344,0.34183262626443167,1.017756627795471,3.7801997804529752
0.9320766334815792,1.247824384662157,0.3318091819935667,12.963276012353589,0.3157477511805778,1.0047900434123263,3.7604097925872506
0.9271744797283711,1.222387925899217,0.3267217971705431,12.934407558215595,0.2952134461708459,0.9941992734167617,3.7406323340434446
0.922846257410328,1.2043782044921358,0.32343106475686806,12.892579316342013,0.28153194708180784,0.9867517078007441,3.7231703690025784
0.9256013059111835,1.22840349836455,0.3289170104305423,12.87306702588683,0.3028021924533664,0.996866453422381,3.734285454382384
0.9253725761776708,1.2312046799110234,0.3297563007085003,12.85707245397301,0.3058321037333526,0.9980784723253517,3.733362657373146
0.9211783698336881,1.2112529678222925,0.3258926245646901,12.82572024061229,0.2900745979886044,0.9897921042360408,3.7164413721037888
0.9193215723885156,1.2074844512811005,0.32554936087530406,12.793240113489567,0.2881628788925848,0.9882902797354931,3.7089502291603207
0.9205682429565683,1.2211837597211188,0.32879519705588506,12.774024627416878,0.30061551676455045,0.994077030826153,3.7139798501633963
0.9217252296005659,1.2316174174045207,0.33119195316017946,12.76456619953541,0.30989218780395467,0.9984719904369898,3.718647646511568
0.9198055538427714,1.2229316217136998,0.32954398030035265,12.748578112417954,0.30312606787092844,0.9948701728311503,3.7109028246172153
0.9146656433005044,1.197727387844193,0.3246056113643454,12.712925404151195,0.2830617445436887,0.984392895786291,3.6901661499256
0.9097680510119839,1.1779716860693856,0.32105022777405123,12.663305904104817,0.26820363505740175,0.9762322221026796,3.6704070943498155
0.9092900768163324,1.1856707674805853,0.32330231618325034,12.623103947166449,0.27638069066425275,0.9795545077835317,3.668478734833691
0.9046751770508406,1.1684339602142124,0.3203243331382207,12.57128513165066,0.26375878316337176,0.972454665011925,3.6498601860506987
0.9055458555702588,1.1840805313708558,0.32423238941386034,12.53553767915999,0.278534675800597,0.9790968664662436,3.6533728886687076
