sigma_y,rel_sigma_c,rel_sigma_i,rel_sigma_h,rel_sigma_p,rel_sigma_h_p,corr_h_p
1.7747065708021976,0.3008427518575054,3.201719233095985,0.7491296829777516,0.3008427518580467,2.49010381121374,0.7426826489388942
1.8219100269706583,0.26881477520374625,3.277751277212586,0.7600295407446119,0.2688147752036169,2.827335440058749,0.819737487486475
1.8657461572843301,0.31070920834847,3.145195573193367,0.7552161348995637,0.31070920835006444,2.4306203826720516,0.7252690452597598
1.7349585385616273,0.2847798625613437,3.1983369325496507,0.7894155138327114,0.28477986256166565,2.7720201377011793,0.7800068654401858
1.870389457525187,0.27802987258195383,3.271743595753286,0.7462755603397553,0.278029872581181,2.684156034786704,0.790701875710057
1.7090678883376433,0.299268624423152,3.1412169204086777,0.7669804554273828,0.2992686244231275,2.5628495366188826,0.756999015021093
1.4067680999221426,0.27359228000779723,3.1752640474146663,0.7845328476112906,0.27359228000778796,2.8675255295542637,0.8118670063685495
1.8517815911489333,0.2951786430707186,3.1968903529330626,0.7586077429722101,0.2951786430717905,2.569995359683624,0.7487542089705675
1.595457790690774,0.2819987961694496,3.2356498343752875,0.759022345690042,0.28199879616900103,2.6915800918354353,0.7801002518123621
1.6507914510521642,0.29870025466019706,3.147645874448193,0.7758759468389933,0.29870025466051764,2.5975068140494257,0.7479460645074534
1.5813625761994874,0.2867620854515113,3.212190495979135,0.7695348949869188,0.28676208545215165,2.683530822331536,0.7851987287505946
1.8212074437603964,0.30303653579304896,3.225679466144591,0.7748977104346667,0.30303653579296785,2.557109849500361,0.7204060048638894
1.5848813377058764,0.28126983969353425,3.165001607485653,0.7905926572990771,0.2812698396918707,2.8107978379948815,0.790555393066289
1.70470965987131,0.29895162228535754,3.321625082312063,0.7694304676490428,0.29895162228650735,2.573762476229819,0.7095121935839581
2.025708031281005,0.285753513832827,3.2629244229855754,0.7451596582202094,0.2857535138341565,2.6077007705762796,0.7716554047686612
1.8394675678635322,0.27460630803749314,3.2857143174172343,0.750927048571,0.2746063080375523,2.734558626629622,0.7966136840734469
1.81293691887917,0.2878863263369574,3.178479591963858,0.7682008743467225,0.2878863263374131,2.6684173719538298,0.7598297472204464
1.5974915016935,0.2629766586320032,3.2424593544457156,0.7583862421308558,0.2629766586332932,2.883853822130977,0.8435143330209768
1.951924836182923,0.298442805034417,3.289445804870217,0.7559250327052431,0.29844280503476134,2.532897493096529,0.7354169187344564
1.3313560569654201,0.2973205197478598,3.2033312155919584,0.792952909930278,0.2973205197496203,2.666996918335942,0.7319417440293099
1.8945719557340788,0.2837575921329956,3.2694645960903905,0.7632109444165095,0.2837575921333293,2.6896582349694427,0.7731729243069005
1.59546952161293,0.27069018832405894,3.2295058685476032,0.7880481538142929,0.2706901883252743,2.9112549615848526,0.8222899728565054
1.7188155135108554,0.2961323104240592,3.258130554217191,0.7531459515661053,0.2961323104242411,2.5432751680731607,0.7365575768750462
1.7151969237533111,0.2812718631182378,3.247190089404238,0.7790271566569906,0.2812718631178507,2.7696590338671183,0.7887177382645478
1.6081790179504956,0.269238258928788,3.302412732708433,0.7298575929533657,0.26923825892845926,2.7108242188837663,0.8345797241581345
1.595405926716885,0.2711321791238073,3.2457451728155684,0.7557800777095085,0.2711321791255461,2.787496785320894,0.8302509693947938
1.957106683061149,0.30422515124665117,3.2427281882695453,0.7442633759678925,0.3042251512466475,2.4464228973773716,0.7263833603073457
1.6459910533364843,0.3200596442145652,3.2036188552299456,0.751354795524237,0.32005964421392824,2.3475461811800007,0.6953817409494201
1.8641240854637062,0.2977102793375708,3.202047271915484,0.7575459528973512,0.2977102793381113,2.544574391524459,0.7628791154099295
1.786071380001428,0.2758879750305291,3.2452279109696405,0.7720106153775694,0.27588797503071294,2.7982756961104456,0.7953563647867976
