rel_std_y,corr_y,rel_std_c,corr_c,rel_std_k,corr_k,rel_std_invest,corr_invest,rel_std_h,corr_h,rel_std_lambda,corr_lambda,rel_std_productivity,corr_productivity
1.0,1.0,0.622142755234755,0.14008975842395166,0.47336493203890584,0.015357148466320053,0.8301118717310335,0.46499524821939947,0.6502353297717295,0.3440788308284282,0.6306776597996693,0.5854276779425752,0.5266252103562074,0.5039557701425166
1.0,1.0,0.6151227549947977,0.13844985444430008,0.4535248277594119,-0.11771219466161427,1.1065665339338822,0.3264949863197449,0.9790156843046095,0.21866986056790752,0.7365330940998586,0.7239431073616617,0.6043803711948966,0.5857807741912557
1.0,1.0,0.7279202808562405,0.3555899185416163,0.39489043891034875,0.07911698424776802,0.9929860574646711,0.457861429835836,0.7136975261087747,0.22986768356147405,0.9664207681021342,0.5086338713930387,0.8622176343660795,0.5512400440596726
1.0,1.0,0.6127634370987564,0.19042616502215978,0.48664508244370397,-0.06586859716504567,0.9150452889477315,0.49068354601706005,0.9096859410596084,0.06685940112747675,0.8811868179516997,0.5540265964096975,0.8882706909409579,0.48788339630139993
1.0,1.0,0.7609511284823522,0.07086265894115977,0.6631261860617776,-0.14152235622863668,1.2418330369347477,0.36620470097122765,1.7006426447221232,-0.003856407716210089,1.2662221207886128,0.6051178340525408,0.7550077422663121,0.5796200999370295
1.0,1.0,0.7350065196440576,0.2864095080311287,0.5263274753947643,0.12045065376754474,1.2223408846370667,0.4554760891140614,1.173410507981036,0.32503951094355527,1.0667184713671254,0.654319838761623,0.9160071247675156,0.5126267665642443
1.0,1.0,0.7143994446391043,0.24986908614991551,0.6417586510342533,-0.13596809969048992,1.1364826061238205,0.5774493980813872,1.0987966179128312,-0.014254803914216789,1.037440587535559,0.5313381094801429,1.123321947611703,0.5094789061058802
1.0,1.0,0.5639544338480376,0.3085193140910288,0.42185092014290043,-0.022098626860613632,0.9655804979292365,0.4527719439288119,1.0734320159306348,-0.3148053806730075,0.9998887294311406,0.3898519065677769,0.8622180341138952,0.5274554199886649
1.0,1.0,0.6714800697144817,0.3925808701372195,0.49171046447849087,0.06158236372590746,1.1214680088676527,0.5456391302649273,1.0872261891244153,0.022385598329498355,0.9200022061922932,0.5832591495837769,0.7686210713074605,0.5825848893959795
1.0,1.0,0.7753485355396031,0.345955769754745,0.8022983956062979,-0.18161266123714528,1.1827671051755337,0.6169439559351271,0.8721565705877434,0.33652393144200443,1.287644560011216,0.5888581711734072,0.9472464790247661,0.6527966347512141
1.0,1.0,0.7000555809398373,0.39850498162033626,0.6734096650568343,0.06693133836174142,1.6428486877957533,0.30583607610672214,1.7075237860766226,0.18190158838252213,1.261323198953429,0.6549891408139908,0.7592514666685863,0.5569144956308085
1.0,1.0,0.5967409900426567,0.22417826795431306,0.6092768907629913,-0.16569314011590364,1.127576957461643,0.36896038528893577,1.3827872349837926,0.3705523443161152,1.0965754464864097,0.7501840160308314,0.927190218703487,0.5156720468879946
1.0,1.0,0.634985842981824,0.22079840404787,0.7126346093800386,0.007929912287383533,1.0384765084680554,0.28597219934355605,0.913559793927441,-0.1485222998316293,1.201092910733609,0.4048732904599448,0.6955771373297248,0.5027609280507068
1.0,1.0,0.8349410391522066,0.21011024379185483,0.8212771263784868,0.17696055109594916,1.165061531329443,0.581006066469315,0.9755210032297283,0.49212631310112115,1.0253710644492169,0.8050932901798711,1.173060420937874,0.4319197706295149
1.0,1.0,0.2941363075870225,0.3390055746690635,0.4221369937177528,-0.07776330390657785,1.0172459993206557,0.2914389223167699,1.3737663198778716,0.06773834260624002,0.8533448502418689,0.7702171459709127,0.6109512270693849,0.46578449613825007
1.0,1.0,0.9246136201267805,-0.002212579404818583,0.554857075076866,0.03588782242315977,1.3110332897471548,0.32339385734949777,1.096717384891894,0.1788161000818298,1.3041718047474131,0.4800154481449558,0.7829955019724525,0.5048323282996932
1.0,1.0,0.9109419251153427,0.15706536761050305,0.8121458662585684,0.14284112655597234,1.1358784088825185,0.5752737518525098,1.109119882937755,0.2793192325565248,0.9280865955931279,0.8242418519212229,0.9400003480676322,0.5091674880797397
1.0,1.0,0.6295349664958851,0.08097999900014187,0.482409705384705,0.004365764739521385,1.5121931847512244,0.3808965113044263,1.4097917008320042,0.22762136787036072,1.0915195552171504,0.6683747129375132,0.9523526939456823,0.389106986493399
1.0,1.0,0.9051166084509328,0.18926584933913723,0.6924737747076679,-0.03258844032203054,1.3379121290069167,0.3985586265749917,1.3393535767574523,0.17266141594298318,1.0339348838027946,0.6901753253587373,0.7394518840215829,0.5688907447138822
1.0,1.0,0.3577574592194456,0.17057084678240825,0.9437222356114748,-0.10786515521010297,1.2754976516823175,0.30042793522460864,1.3071238140505856,0.3062128998138995,0.9635199701954854,0.7046979548506216,0.5630174318200285,0.5065875284789038
1.0,1.0,0.751162355032698,0.4195042493262759,0.47031116185543415,0.022436689517505444,0.947721337370074,0.46036464892283424,1.1954543958670394,-0.11743576884080276,1.1616552068830805,0.3985163814576022,1.0222150069249185,0.46845840610364725
1.0,1.0,0.31429387974633066,0.2005897029625027,0.4662553064628831,-0.10134821816885335,1.6630874633384958,-0.051816689998172086,0.9812157776961977,-0.01564778223589683,0.8413710467241179,0.5613588237798612,0.4988936577282792,0.4500392571866613
1.0,1.0,1.007031179627753,0.20013809656955245,0.8978980133887766,0.14641053650429697,1.279263718185792,0.5205953989241799,1.3205070418482092,0.2003594868641803,1.0724038231266524,0.7822825860270731,0.793671516353703,0.5333716293216763
1.0,1.0,0.6869878523191043,0.1874989399464524,0.7077325707748224,0.13727371420749032,1.4012831583927345,0.45926101105972905,1.7381479440897074,0.3410067809135996,1.0381412880627534,0.839429129721888,1.2793993976604803,0.42229695537761996
1.0,1.0,0.7616786467866336,0.28994676712374107,0.570855120837874,-0.12501763193904833,0.9821313106056133,0.675856354924208,1.1405091395481608,0.0669477247354369,1.0587087073144477,0.6125251892198369,1.2587091228027891,0.45140109257346867
1.0,1.0,0.42595485895651247,0.28332168266247554,0.9306111553688639,0.06541366782610335,1.113626445568146,0.2007042754744569,1.1275509206546128,0.2132675024524861,1.276106779534488,0.6407705959529224,1.0952615336036384,0.27942509534960713
1.0,1.0,0.5863117478597769,0.09939823807347505,0.5103414151437318,-0.11259622445939148,0.7881442061908853,0.38648567487591906,0.7970568119020557,0.34565004237007835,0.779795340039945,0.8081319814372679,0.8653177403648481,0.33753557941022966
1.0,1.0,0.8393349039674971,0.27695040594486736,0.7239791574092851,-0.05890313298044485,1.4508730447107894,0.4458174847142187,1.161977433168774,0.37303629880080624,1.3880791044120084,0.7257554447208119,1.0843183545034079,0.5668205656760438
1.0,1.0,0.5992032779439868,0.22142021098835826,0.6076919856854021,-0.05140290603950042,1.265539175545001,0.3297211525383822,1.4443715922503058,-0.02630794118718226,1.0592225697524467,0.6348310014578833,0.6856823859579388,0.5923446799731473
1.0,1.0,0.6564545659023426,0.17874221180231126,0.5885106428111024,-0.03628091156887162,1.1629149083335708,0.30631013402992063,1.0259009208230119,0.05738195141850989,1.3701079881150084,0.33106187620483635,1.2007200540124496,0.2989002009217388
1.0,1.0,0.839493503763853,0.18012487366189464,0.6181595268945017,-0.044525164415077305,1.1241352605441666,0.4843066195896577,0.9983640479093742,0.3305382948411821,1.1619007961319983,0.6644125992778777,1.077100868115799,0.5246596544003825
1.0,1.0,0.8771510774099137,0.22020724759748295,0.6808736756904629,0.10130930936264944,1.2767995348918997,0.48911066757861993,1.0538455474761965,0.2585494527004675,1.1057079100249876,0.7328380473554212,1.0239711506354459,0.49996842177384854
1.0,1.0,0.4171724091952101,0.3664390852290893,0.4855462307063447,-0.021091817580395182,1.0701904324855107,0.3486449148453448,0.9468557235144206,-0.21643337176128014,0.9524452795070979,0.4186476811605481,0.8414046889035838,0.39125738423714607
1.0,1.0,0.7716516861331693,0.23483648448048378,0.8187577048978375,0.031912449067945686,1.2673794920892654,0.6021104737992432,1.1733004036857788,0.4816466451105908,1.1421310440156034,0.7516265474225288,0.8612406379800623,0.6051703359393359
1.0,1.0,0.7556423235985386,0.27971555350738686,0.5497586308397833,0.08522671932154036,1.096421039752909,0.6050752474922926,1.0545845858984775,-0.0003974016574810701,1.0009179603844036,0.5629251455262654,0.9322337723364557,0.6374772649995046
1.0,1.0,0.5521985830424838,0.2115021513438889,0.7726336125893231,-0.09808043283876995,1.292875154387516,0.4554005178107488,0.9443768196133282,0.16294895558881292,0.7520072478441135,0.7449767752931327,0.6064572065003002,0.6812809029818342
1.0,1.0,0.7636124046310475,0.44288381654520526,0.6335743661763169,0.13087325412424275,1.3692799136924867,0.6069373476096489,1.077627984813017,0.086963840280804,1.1718236182445552,0.6223164237025083,1.1403231752159728,0.5116858478467584
1.0,1.0,0.5105623156947452,0.1899357864138805,0.5182569198726042,-0.048267137010416,1.2843704458658718,0.3400909910503771,0.9632871094133943,0.1380713760471363,1.083665076561384,0.6380316107919026,0.6102633522717742,0.552994101040938
1.0,1.0,0.7039789641287235,0.07719169031997046,0.3824604585850646,0.11840199339596325,1.1825398373847533,0.37380522431599006,1.160445591325907,-0.169223650882304,1.1890926670534168,0.415863536308768,0.8531011444890574,0.39472974546784334
1.0,1.0,0.5107334798889075,0.14217759431236499,0.3095499899713261,-0.029241936032645736,1.3962177835595861,0.25947124920785414,1.3620716000193516,0.4319736421712603,1.0218537716027232,0.8827730329257436,0.5572747081526369,0.6065228428958307
1.0,1.0,0.6438911044685225,0.19076554378659472,0.5034886108277898,-0.15007497249992904,0.977023712350984,0.5686587217391221,0.7348138839517733,0.2524567614504699,0.9249933513019022,0.5868955578482214,0.6216345528439116,0.6490308073477381
1.0,1.0,0.7287005010155824,0.17648419356766526,0.5707901865589188,0.2188017818036463,1.2133784781753303,0.3466906335308707,1.2504773861022618,0.422607896268616,0.8980968820961139,0.7301249022244352,0.8213061987195409,0.47196602188593323
1.0,1.0,0.5897025460340567,0.15195056740143847,0.5158790593670993,-0.08212493234081619,0.9808332818961859,0.3422636902355689,1.0476904909838463,0.2290192186202456,0.8359254878126712,0.7858714994395796,0.653477402279702,0.4791925021096647
1.0,1.0,0.5556045613701279,0.24795445841526118,0.5900277117234262,0.025579490070183685,1.2453999152655695,0.326357922805039,1.0817292857925553,-0.23731733287978635,1.0125433329677083,0.6417730781240786,0.6993968776967195,0.5363528635792961
1.0,1.0,0.6757188954772563,0.08730209435856019,0.5694840092230122,-0.17192094229661936,1.3929189096270362,0.2865910048544217,1.1195590975946415,0.2167820227118583,0.9609476935439116,0.7255520434297323,0.7062053984992669,0.4329422412973066
1.0,1.0,0.5148377225410113,0.23747633133681562,0.524476957120774,-0.12094197425372215,1.4588906598149227,0.3445890224517405,1.190456654258522,-0.14257888586964143,1.1027660106237644,0.4321207176417399,0.614725493434145,0.6345114855656052
1.0,1.0,0.7331861308261731,0.26786682087643787,0.6529163400362505,0.028043038199996186,1.2038963596027463,0.3559364753342793,1.2737002739149648,0.3895454652127637,1.0067250729741486,0.8597876245329604,0.78666910808539,0.4978330174295475
1.0,1.0,0.7909777692055231,0.264641450724417,0.39224508278734194,0.08172234502987837,1.2081527513707178,0.553869197790261,1.8271599558844915,-0.13883183172676966,1.36698351163442,0.6251068408834738,0.9582920425825199,0.596536949262721
1.0,1.0,0.7373097029148816,0.13193828771622307,0.7712884389160852,-0.17417865776553296,1.4852466761896443,0.3207710381610649,1.2179842035620536,0.18205077912046472,1.2509553140773244,0.5811202757875927,0.9124179789266634,0.4094650996773124
1.0,1.0,0.8083708069307629,0.39448901389496493,0.9592886917565384,-0.057791682041892514,1.523190424870363,0.46800027112565756,1.0910796424645688,0.3194965810551785,1.2584772640515531,0.6288599484066772,0.9387691273898405,0.697958667982535
1.0,1.0,0.824543770084652,0.20584817188685067,0.7336999894231022,0.04470259547826631,1.0719294861677824,0.4828423349761195,1.0332949149960526,0.12984950657600663,0.8408156325006476,0.5946361423078854,0.7201146088820455,0.5738862265241977
1.0,1.0,1.0375437870775495,0.02325049942670277,0.7816678967284629,-0.03184311266901369,0.9466807323958807,0.5468170392048085,0.986794325285535,0.04076183020169824,1.1235485882357914,0.6519924478005643,1.1567445556297158,0.26772793995127403
1.0,1.0,0.6872771252410419,0.17504084594399866,0.8105771834753177,-0.05324386606661149,1.477737864109855,0.3023025223261808,1.1440752518615747,0.4463015636233911,1.0643628915213317,0.8674014937855914,0.7440950242942898,0.6204593712413634
1.0,1.0,0.721303304131642,0.5440785002060726,0.32161085736922496,0.11240518572178466,1.1455436892154236,0.5257602425281577,1.370102302200074,-0.2973965200443516,1.2213235252912236,0.34286863788616856,0.9431543890973589,0.7041748174759577
1.0,1.0,0.6609782684747934,0.29171952438808657,0.5534708462136027,0.025267544884033287,1.2847049933935217,0.5293276135578888,1.3426152803414086,-0.000885260506703011,1.4987108656281838,0.41081031669661683,1.0758058124067096,0.4200622270681444
1.0,1.0,0.3524915518977183,0.3076703875069873,0.3363829404471231,-0.16246072170511583,0.8904093634844853,0.4340224656318109,0.9630908913612306,0.2524140508382913,0.857065373399684,0.688267564067714,0.6428681299430322,0.3940244945413243
1.0,1.0,0.7694710807907416,0.10784416439048425,0.5866561507254893,0.06272937681807327,1.4443182971395194,0.33979142069059465,1.3136015329729487,-0.11876741852990914,1.4539493683232798,0.5881324623491442,0.8786614283123325,0.31379967957063676
1.0,1.0,0.9714396883078347,0.19063912644629843,0.8765673336554596,-0.09612936812836163,1.6085379448639752,0.46891768947346585,1.9626656204702897,0.47651417895125436,1.2595105484579392,0.7757765259153595,0.9847967919966516,0.5554054354486976
1.0,1.0,0.9383311605800326,0.2896568312807708,0.78735482615854,0.05436993793793912,1.0711116299177352,0.5366858095970436,1.110178532523792,0.49578810852747424,1.0358092312033609,0.7890835890680573,1.0536527162388323,0.5595693584699916
1.0,1.0,0.6663363370303438,0.39706209026463957,0.5134243404953397,-0.19224385205480432,0.9881311102248773,0.6603870047679365,0.7235315486481955,-0.010436210610725685,0.8293897357051776,0.47206671815455054,0.7542576513754611,0.7126369756405739
1.0,1.0,0.5920334877041697,0.2770610918588891,0.6279390787519264,-0.006685140755341839,0.942388951490865,0.4101243814475762,1.0505904940813118,-0.10040729907042481,0.9849053893120903,0.3453404005857733,0.8612905435136088,0.41923104712178805
1.0,1.0,0.6881206147288949,0.2774326518725272,0.46558335145777974,0.04425073465799887,0.8345958224043609,0.499756670248938,0.9832874586448423,0.014559737189933367,1.0142803282695225,0.5027261302675511,0.8683536862594943,0.4117089414744037
1.0,1.0,0.8637808817770565,-0.007639972531820915,0.6762972686803224,-0.104542505294213,1.0090607991061609,0.36474744161482814,0.9500511222386806,0.33286228364125425,1.1496098509558024,0.6334309524069625,0.6791856059240973,0.30298438137159306
1.0,1.0,1.1928412151380716,0.1224607512662786,0.81388621765327,-0.042019400324870636,1.3240976239743834,0.569186503834799,1.097159756990346,0.36521231685397687,1.181060964090367,0.7086782681441995,0.9489213460423609,0.6224828743409129
1.0,1.0,0.9998583293350825,0.17965891374794798,0.7509186950582647,-0.18535600405360136,1.0070270755428687,0.596915681440621,1.2089402376972438,-0.02133221462608875,0.9460042692746963,0.5128497671800253,0.9274665870390447,0.5534691676492406
1.0,1.0,0.5651207041879404,0.18395785360844535,0.4433575164757718,0.006152025176501584,1.078164634778345,0.36956520048891844,1.01328091807584,-0.00379415160709691,0.999210194908922,0.49744577456008865,0.7047959331467336,0.43286022305233046
1.0,1.0,0.6213446646037447,0.34001872631702684,0.8169205608689163,0.042803638917809375,1.0901692747294804,0.6548098753423606,0.6903113379661067,0.4233018079327579,0.9227621632284994,0.7686916427157144,0.9418070353135712,0.6074785760063207
1.0,1.0,0.5446641242358117,0.2465397921941073,0.44265763552042237,0.07395931795344007,1.072725767899993,0.25817620593126583,0.9040380680536964,0.5663684312963079,1.119178413101857,0.7813432481133301,0.8194320439717814,0.38740697269720464
1.0,1.0,1.1204503195353794,0.24263710638944086,0.6023265020353248,-0.039158030706580665,1.259985771584257,0.42782858964012466,1.508433883299737,0.16703354417190486,1.1100673609433893,0.8082488316413867,1.2003659647734977,0.5191633237941348
1.0,1.0,0.5642067411826488,0.21665291051831773,0.5569749101349686,-0.01693741015754962,1.137815567576121,0.30736787842926855,1.2537152308211756,0.4888780119523705,0.9701835052807684,0.8740937724954402,0.6615072021066373,0.5075819202967344
1.0,1.0,0.8815531735674492,0.3832369524012061,0.7019992687943397,0.04254378495091441,1.1420293632955836,0.5362437074565984,1.292084950371696,-0.08748720734283477,1.173437129675427,0.6100524040966722,0.8931680809311168,0.6409173203742036
1.0,1.0,0.6068155443282626,0.19812556513635868,0.49981425761890597,-0.057939365177979145,1.298424472517171,0.20955756376033619,1.410590800180406,0.1637394261631961,1.0547180266855205,0.5286297130410526,0.6217021414348601,0.4933419354456757
1.0,1.0,0.7753673207705885,0.27748348557223657,0.5101804102923183,0.023456134895583392,1.3033793665036257,0.5564958259418582,1.4309539006417944,0.291601875452455,1.1227750621958679,0.7385290538782063,1.2213740732666019,0.42459936669934284
1.0,1.0,0.8562519139216346,0.27697155505969046,0.7005959542038666,0.02540504457503715,1.1205179625280801,0.6048161572901721,1.0809320551192516,0.3184044432909944,0.9312706668102546,0.7347792084233102,0.7570241560371096,0.6958808478741622
1.0,1.0,0.9034358593087956,0.21658437378536227,0.7446743053354165,-0.010872136185710177,1.398204139044535,0.5037682931975573,1.1761369762228975,0.2738836505803871,1.0817274731425128,0.70586268058942,0.8501860382744916,0.5421215400185
1.0,1.0,1.0741365165656742,0.09997278146227435,1.0021711122120152,-0.06059326735316374,1.0966687531509323,0.6002267145845843,1.0476356227062256,0.1742422064272437,1.023274919022464,0.5528655862485277,0.7831035697033416,0.6382239013692859
1.0,1.0,0.5039172750675418,0.2707881301034341,0.4119690480022462,0.16651896867838728,0.8033184111976491,0.3873723760028811,0.9855790718740707,0.39615365518766116,0.9789764221016624,0.7738615930631637,0.6972694570333665,0.5154127045650776
1.0,1.0,0.7907803840698069,0.21246805946510505,0.8131871486017651,0.05146091011679264,1.0907054114663848,0.4205060004058188,0.8164480929695093,0.040168972906986795,0.9825304758027346,0.453578540624229,0.8395054860317238,0.5288698334342818
1.0,1.0,0.7693907356025933,0.2058038272858777,0.8377949212819836,-0.034276212242697064,0.8000269496492679,0.5174953053692644,0.9130814575554442,0.17766062574506414,0.9319447500273621,0.6133983327837917,0.779686375822061,0.519707338013509
1.0,1.0,0.8660983389097655,0.032398830977181575,0.6949234771356325,-0.2187141921387633,1.3037428759184246,0.31757421199247343,0.8833418023872449,0.5371556088977661,1.259784651875517,0.7983163208632237,1.0313511023922608,0.3271906029409443
1.0,1.0,0.4702377980731931,0.2789378918614457,0.35285840145889724,-0.01120013397940494,1.0557497035141803,0.21258667856720992,0.9623083346799189,-0.21471498942270886,0.938448134689981,0.2988402554760419,0.5108383813548045,0.5370659406841091
1.0,1.0,0.7292093689087261,0.3385988588823445,0.5891893087428899,0.019877242119242675,1.6646276348646627,0.34002487176282825,1.8151959531474886,0.3583764337067625,1.2652051771453026,0.877668414013245,0.6572679957280345,0.721005199923886
1.0,1.0,0.5683707382509673,0.05375009667515099,0.35510829395635274,0.021053302243498502,0.6972967752182586,0.3053176144473336,0.8416504335719923,0.13933571616128326,0.635810812220126,0.46021794883194306,0.6617851209042216,0.23048649894217293
1.0,1.0,0.5447625426081337,0.21234802460058247,0.3972903316103492,-0.049402323536663656,1.3222482356619587,0.3216142747298943,1.0917408555537913,0.5435901930948138,0.9574931697077927,0.8933272759400941,0.49061570126183296,0.6499645388788089
1.0,1.0,0.5895133943642399,0.26094027455726737,0.553505167872635,-0.1824514796466469,1.2372046936163472,0.4547726494521726,1.2609773005370475,0.060582413765200877,0.9627411088352198,0.6902759904596744,0.868934073113774,0.49330673966246974
1.0,1.0,0.9108383083903494,0.31510073593303195,1.158779850015662,-0.031359013419840945,1.6982319241212112,0.5094040139234642,1.6768706121033683,0.38115244279470445,1.1437138522219148,0.7452356457230265,0.9340933850355527,0.6008357070845513
1.0,1.0,0.5865632600236723,0.1265746816566361,0.6066350087738033,-0.06779817938396855,1.0058614817699398,0.39505949183592565,0.7776970214013522,0.21461989877482146,0.9293108576317366,0.62541739523855,0.795362443943761,0.433827126454208
1.0,1.0,0.7539131411303406,0.05751964445055148,0.7409852524533161,0.0551276632157646,1.2549711761147644,0.3388101096064141,1.1690355629760238,0.19557896948768205,0.9702683953314405,0.745117402172729,0.634908996242285,0.5941575087296107
1.0,1.0,0.747890193529026,0.1480060965262711,0.7296509820643092,0.051083796552283706,1.2743319762075818,0.2522005252366513,1.5874817189025285,-0.11005506848859266,1.6175457508400435,0.25013059345859634,1.0428638512949209,0.45484588027175915
1.0,1.0,0.4301560213219439,0.22811005142945262,0.5075516004240637,0.02180114109959919,1.4461199165590957,0.2832925627009833,1.1668643515166006,0.3313363681513167,1.035629178957876,0.7399413726794226,0.6104675815130046,0.37497421660984703
1.0,1.0,0.7858839511418824,0.20950667489373007,0.6677420308192514,0.05965578531471687,1.199479645397265,0.38668703043224645,0.9360330064873071,0.4776517172837022,0.9320543424481247,0.8165103572802405,0.8042601582812009,0.5064343755598879
1.0,1.0,0.3311200241474428,0.9085996354518383,0.20715026804950792,0.40127267443280573,2.3169712416195685,0.6019608832759058,2.564381335636183,0.6296762392483064,1.4630303478234832,0.9064598149797232,0.5874160909913311,0.961548333294945
1.0,1.0,0.8167895454988381,0.22111164935936917,0.7224306419232298,0.23024220005967913,1.0393470820745063,0.37599427468882396,1.0878993392100338,0.35362880970122257,1.2107930502891362,0.6997152801848056,0.7564932361592088,0.6035490823386895
1.0,1.0,0.5318802731035943,0.16051358960719028,0.5015320147863739,0.015875728219148174,0.9176822847069326,0.5075628983018641,1.0643828048750843,0.28754770575046745,0.8804816186634994,0.6892554519909581,0.7201495256634687,0.4407626715612774
1.0,1.0,1.0450587414067833,0.3267201634949362,0.6539487691297872,-0.13260716150355878,1.4297285365895036,0.5517360990035958,1.0848034251905445,0.1430208248412338,1.0302917050811737,0.6900665690332962,0.9960224009336355,0.6265858020945665
1.0,1.0,0.6677090873516043,0.23494034415386578,0.3850374247227198,0.03283601555026877,1.0162364251050127,0.4706705585741893,0.8480412312707564,-0.10522238373624901,1.0175723053150338,0.584678362582024,0.7504616973137321,0.6099639210236039
1.0,1.0,0.7387873029265414,0.06302918944219696,0.6967841918608577,0.12036036255716448,1.256697577954811,0.18756315992393063,1.0365681291645032,0.19969557929932588,0.9024788704857406,0.5588431377095818,0.8375819384946055,0.1672056155812468
1.0,1.0,0.8487225905255961,0.23412910374555895,0.7977944544356876,-0.07815110879957997,0.95996418454977,0.4707513488869879,1.1326942918626275,0.20213637184475958,1.0217210060513529,0.6316138772110834,0.8816483157866244,0.5235436187875251
1.0,1.0,0.7577467079890877,0.30632525291697693,0.9424259228100281,0.15929485418727424,1.34094139501023,0.44786457227873994,1.5465477940462402,0.22547367603246046,1.3457240914359807,0.6677635898888166,0.9597762999290835,0.6106672638625633
1.0,1.0,1.4214641907234462,0.19062660653451705,0.6272744897526209,0.022910837118220766,1.497131621485559,0.43717938675328627,1.5903008160561665,-0.00906426963247701,1.0906344707827766,0.5205637604889137,1.1461312299010533,0.4209579779263308
1.0,1.0,0.7680750107140888,0.2400112963662402,0.46297478546552845,0.13761655715417587,1.1268364038583036,0.5438538972463867,0.9581674171326231,0.022276727629565122,0.9750763230595261,0.5478080864936024,1.0632820622502746,0.5131200268302981
1.0,1.0,0.7467440894525015,0.17408154092643013,0.5398637178552963,0.08439401618956831,1.073336924598434,0.42663678322532306,1.2986871144587235,0.024932490806199175,1.0589569381336565,0.5687307836896716,0.9093446531983913,0.4924793952763024
1.0,1.0,0.564343811188396,0.2602581659377152,0.5970850889504397,-0.022003711332109814,1.0934351126008888,0.4155039305876686,0.9396823616505693,-0.11608697097454951,0.900352526858558,0.46487080079189264,0.6561728572608672,0.5275995872545168
1.0,1.0,0.8931456390558128,0.19610900898514336,0.7235651644475778,0.023687352652204334,1.0050090728527823,0.48410967074181255,1.0061242566760153,0.01714872424601054,1.1570650634011443,0.5331539591122941,0.8654336302057043,0.6134850995690921
1.0,1.0,0.7893002533638163,0.19734082430164263,0.7036097371166764,-0.09116602610166467,1.3517505515132278,0.36424214038822467,1.1369694439322322,0.14734716558688163,1.2288222691162283,0.4669372380393902,0.7795361600978784,0.6557403286519674
1.0,1.0,1.0570433177385326,0.20781697545758185,0.6518318144422172,-0.13606705189287666,1.0533885922326502,0.6932744257343197,0.8736763937905005,0.2116468005776155,0.9056430842693165,0.6272862458021607,0.8843659667837104,0.6380789741909043
1.0,1.0,0.739746432721139,0.2506754422124279,0.6089803371043663,-0.0682044679875098,0.7448728315691702,0.611722415650351,0.8365816236075624,0.04561730605018252,0.6722460608044011,0.5668701699232633,0.7489990227544653,0.5599871157106593
1.0,1.0,0.79650586145145,0.22009551453312648,1.0850610574112307,-0.1631483187641092,1.3256112763057317,0.4399081815525785,1.5239100177802503,0.36348470141749945,1.1005295430046627,0.8335816832526644,1.0043748380973898,0.6039931946628961
