rel_std_c,corr_c,rel_std_invest,corr_invest,rel_std_y,corr_y,rel_std_k,corr_k,rel_std_h,corr_h,rel_std_z,corr_z,rel_std_g,corr_g
0.7753864619680264,0.2787348684560113,1.04737553819423,0.42554347001241594,1.0,1.0,0.5155682379767728,-0.09081097198027949,1.0188667062850416,0.08328692823124094,1.0653591671521363,0.5789352240336652,0.7534695758886975,0.1380516045511438
0.6769683432316497,0.21385377316524665,1.0810839129964103,0.5163897098854858,1.0,1.0,0.7938141990006015,0.05411488413375347,0.8844844483216883,0.4728169681964385,1.14830999690144,0.4150923079434914,1.0115017614839101,-0.18449102996823524
0.8349551875778757,0.23574611407960855,1.6529278403721877,0.4742312918879096,1.0,1.0,0.61278791961704,-0.01582567670233541,1.3715315086797555,0.33564811112885456,1.4394146491687827,0.5371801198885625,1.371970694314579,0.003261165162512454
0.6256782711985998,0.22765311460831567,1.36923904746509,0.5738888756949747,1.0,1.0,0.621475443741256,-0.12221831180408996,1.0467445834185638,-0.06937787750806447,0.9726166229350232,0.8007429802315522,1.523787618748817,-0.01828641302860681
0.6704425574447859,0.4287442408118228,1.0256826889109865,0.421130402120449,1.0,1.0,0.5287873632410686,-0.08735644939285794,0.9550779888134855,0.19088655300119045,1.0308439065442505,0.6252784510523313,1.0455935263275922,0.02279501481180558
0.7105248465975352,0.36735292282388304,1.1611511832295593,0.42890335469731716,1.0,1.0,0.7163496022263648,-0.146495412642782,0.8646850496216236,-0.004456252617687882,0.8426974948922944,0.6234506063887059,1.1533941212428802,0.009487086325939432
0.7043328700851106,0.11305831857529842,1.147435025369566,0.5509184242457477,1.0,1.0,0.49296715312639444,-0.09053213311207751,1.1520325387406796,-0.25046330639042447,1.0797444255174444,0.8169770042108989,1.103895160546942,0.03606726761357274
0.6355630736683727,0.4185832477148768,1.2209025364423975,0.13218142041175535,1.0,1.0,0.7597109403168295,-0.08558001591929644,1.2678838687117147,0.1147118867192792,0.9868545329476862,0.45990229514255565,1.0475323551584241,-0.11958651627129063
0.5691363440989642,0.14564416362692503,0.7232826182365781,0.47077528039175504,1.0,1.0,0.6975734486506744,-0.09243664224626977,0.8818664992403183,-0.05838090939454439,0.9345569952681898,0.6097485617233275,0.9583970769310504,0.05219450260268085
0.7538503504290853,0.19668234862250167,1.1877150276107444,0.5547042030936523,1.0,1.0,0.5302066648989102,-0.06969410921497451,1.0973883659853172,0.11724176366296962,1.1587624439845194,0.4453860334986264,0.9356014755554225,-0.18509471041930317
0.7203966721191537,0.5252798435703567,1.3011605221100928,0.3638881225528513,1.0,1.0,0.39754620001485635,0.27465570469729256,1.0439723087996913,-0.226775121979289,1.0641022555764625,0.6879645697785937,1.0774295288153666,0.06020880548720345
0.606531326777625,0.1313794806409318,0.781183015724362,0.636291688548728,1.0,1.0,0.5522335459452528,-0.13629355936489437,0.7222547859825386,-0.03387061627766758,0.8528503653308347,0.6244225190064469,0.7845544732595097,-0.1143294308230622
0.7571360902746734,0.29801943488481314,1.0969098330779519,0.4814739034291893,1.0,1.0,0.6713483976930141,-0.16331943930596787,1.1564316121802602,0.2734207029285279,0.9302746099523173,0.5371238449142224,0.8551629580456545,-0.09661180026326148
0.5821911556670646,0.17247636555097678,0.9240275771970726,0.6188892787740559,1.0,1.0,0.6504757253430613,-0.1270399763946407,1.078515643460176,0.10373772598619595,0.867345306217417,0.5001364841602784,1.2785509870929734,0.11647918629600759
1.0688095116326417,0.15124570995794162,1.0900280374370948,0.5345331407521795,1.0,1.0,0.7704199932387754,-0.07531773309426783,1.3347277653711076,-0.02708258010514011,1.14865803909649,0.6347276537365212,1.192635661671066,0.09184696883050804
0.6878554201256681,0.42969438793802517,0.9885227058706786,0.2672855919203622,1.0,1.0,0.45006011184170125,0.052771959208075106,0.9863668886175891,0.5369859326054055,0.8521494262263585,0.3239339014717215,0.6280952143335069,-0.004539396017403055
0.856097570224687,0.1651359346017404,1.0849217984005408,0.750984603386775,1.0,1.0,0.8785549718281119,0.04781131254985151,1.166958438994398,0.16517379346222102,1.0550075388841542,0.554074386660691,1.0413921667115433,0.02468808951906298
0.7617671418564685,0.14620814584663033,0.7264169624873603,0.5066506606887727,1.0,1.0,0.621956256211889,0.11543456154223185,0.934837982719558,0.27906130163562176,0.8035841036797279,0.42233621890092893,0.781041540244607,-0.18907609204194098
0.44097824589708906,0.34402028211874786,0.8173485279033749,0.17944698046601137,1.0,1.0,0.4091810130944868,0.08695571475753468,0.8451234050068958,-0.026441815097832166,0.8511401062766494,0.3749478079907039,0.8196718210419736,0.09078940324413386
0.9112642839595947,0.21455622502154206,1.1535384372141595,0.5116751503931323,1.0,1.0,0.7562116253215637,0.0023424788624991145,1.0979945947890928,0.01533037496147571,1.1103038519068442,0.5225535489186753,1.059448993298693,-0.17443233404581268
0.5795149844630672,0.44093483792883215,1.0282443658377787,0.3048065314573018,1.0,1.0,0.5176794267789664,0.004074310640527094,1.1921067897890532,-0.14188015052359795,0.8811213404067524,0.7013355669246194,0.8799315189039828,0.05072128567966343
0.4890258253780229,0.28429264714855135,1.0693348004408407,0.5379776309768711,1.0,1.0,0.31827484125337935,-0.14992757314784233,0.9580541918158672,0.19014808705067146,0.7569630138675547,0.6658477567613387,0.8978218178134852,0.06752538022464778
0.7844304923433816,0.22086606838810405,1.0596162623082388,0.6556636184244474,1.0,1.0,0.8076008466825841,-0.2760483192749934,0.8413117492149105,-0.03317248998252556,1.0832234105204117,0.5085498085655956,0.6846543483375345,0.10530494738337687
0.5919105046387956,0.4119070288236842,1.144648907907039,0.4320854565722442,1.0,1.0,0.4419123746501238,0.12855837349387225,0.95460087066149,0.31257254465246354,0.9727173761839658,0.43779160160670466,0.8023871412338632,-0.03344115546319386
0.8266556803834494,-0.03727113369372418,1.161521563237941,0.32384126150227377,1.0,1.0,0.4755053047182534,-0.15383432331405852,0.8408019074066623,0.07279324189946358,0.847219800882007,0.3798838682821765,0.8928582865744795,0.21592053892166957
0.37876692467118644,0.4581397425891653,1.1403271492918698,0.33145628664422855,1.0,1.0,0.24929839675656318,-0.04559914150001823,1.1212854502166891,-0.05438398929952797,0.9206197356785499,0.5226201176209249,0.9995008147093593,-0.04299853375323643
0.7788973569867375,0.21402706521073114,0.7508672938028836,0.5576939276017914,1.0,1.0,0.6605315631352937,-0.13209952243445647,0.654066713195655,0.17431522154527065,0.8726327586385703,0.3114155658785918,0.6853972243291023,0.09127108540894491
0.47099672678009474,0.2624733053251986,1.0767340226511566,0.5826969817970397,1.0,1.0,0.3469809223203953,-0.12781922386587563,0.9912060429288715,-0.1821863091954397,0.950144267693884,0.8695828145082612,1.3345885743020396,0.025660012881423
0.4705180702057092,0.22841572938125088,1.0681391606776836,0.48596264709446557,1.0,1.0,0.5176191900822513,0.06334827791871873,1.0768860824279487,-0.019249312303649242,0.9571166341652446,0.5090121487715187,0.7523975217991674,-0.010498459354784688
0.8665764161184237,0.28198053344354407,1.279641659154172,0.7085354319363677,1.0,1.0,1.0219065224592103,-0.0899951439685859,1.0667169917090225,0.02595160970242969,1.1335388702624947,0.589732005557557,1.2593305082203194,0.08498251135534392
0.8689229220404215,0.2103233183889562,1.1976325767974985,0.42803260082691313,1.0,1.0,0.748917156308598,0.01928048491161154,1.053586996209185,-0.19746961848033553,1.2433411466956747,0.42358619188705826,0.9703318288972889,0.19091931121539313
0.551926383472677,0.22351873131125247,0.8313623445739065,0.4438743342310028,1.0,1.0,0.4130738083677409,0.15635664586167547,1.0049074632617792,0.1144026930762053,0.7500033335125932,0.6132916307872882,1.213020788386568,0.1682179262516016
0.8244023554924214,0.3052240404340765,1.0471325768233644,0.5089432564560978,1.0,1.0,0.41301309426578175,-0.08422737057330162,0.7823113714428986,0.18646425839547076,1.0518424935066892,0.6341456781939697,1.0345664580588019,-0.1586073563675876
0.8972603636073553,0.3196233885662619,0.8414317994237746,0.3992210773300664,1.0,1.0,0.7288751568204009,-0.057439971548848355,1.234866487609734,0.28727092696322487,0.8038170138379365,0.4295402619670745,1.3689773700520973,-0.018097120992982087
0.5704662351307269,0.7414711420002645,1.917161248499823,0.3825346012970785,1.0,1.0,0.40428355266636046,-0.05660022787463952,2.2057599287378524,0.654241815462506,2.2181277306101226,0.6539517819577363,1.8563301671042303,-0.07543783412827759
0.9491229547221625,0.07840728306210226,1.1376619389922777,0.4737695619170439,1.0,1.0,0.878775112495649,0.1976786696912796,0.9842878112263659,0.023219572402927807,1.0619695736765147,0.48582080748419953,0.9103613239183175,0.0993474177423527
1.1092450607564608,-0.08093585182560985,1.1557544376143678,0.7547717402622489,1.0,1.0,0.7121435126840634,-0.02909377431695994,0.8983883614155103,0.17065458031845068,1.057137755530798,0.56977784265595,1.1233706741198501,-0.09364154424302722
0.8130374243532987,0.28408414013279687,1.0863324032977115,0.5419734992852903,1.0,1.0,0.7049269520541811,-0.08522498672772648,0.9241172591294694,0.03984564668412837,0.9309779897427979,0.5306394833915382,1.1054278711124361,0.12742437668875878
0.4396913223887439,0.6514189171786755,1.478091080001596,0.42843127002814957,1.0,1.0,0.35887856306500265,-0.01959644405887321,1.2341900945677546,0.031836220421887565,1.1701291543948427,0.5995607428039499,0.9713818934588877,0.07117487128129639
0.7490511280650595,0.01827075385832008,1.100766500418163,0.30172240313022963,1.0,1.0,0.8200982266259613,0.0879280626340768,0.9926661933358131,-0.09300800226653905,0.8207449154305162,0.3719857679932598,0.5862328280952438,0.071574394691657
0.8656607233222191,0.0671082960457846,1.1070764188585152,0.5575593542932106,1.0,1.0,0.6892822086521446,-0.06712421158912259,0.8267660801770697,-0.028959267345342633,0.9465903437606096,0.5549113127963302,1.0275683961873696,-0.012233178556732869
0.3742984853048167,0.4571249160221888,1.3202876319613805,0.4858506960207798,1.0,1.0,0.5198011451898519,-0.038421028171279396,1.5137240183587544,0.061868165629965444,1.581543943396766,0.6505250166072495,1.1100962456472159,0.038417030768123486
0.2570193337417749,0.1584165667352442,1.1598053882478025,0.5714877922139304,1.0,1.0,0.22872403309155695,0.0198338547636481,0.7922936834464509,-0.27597965104305716,0.8887728118242697,0.501268525861507,0.8187732878520944,-0.16377073174861975
0.7753577467775162,0.1385261418600526,0.9870851295905345,0.6466856545248618,1.0,1.0,0.6977679442749455,-0.1415379990490618,0.9009789713556561,-0.04318705575199474,0.8967281803413805,0.5602206686369049,0.7589672207356465,-0.08232551725356252
0.7122685345832788,0.3338879219524043,1.1275474723379222,0.5136097287288353,1.0,1.0,0.5169563619798176,-0.06122358454109405,0.9018187915540508,0.2825198034002298,0.830006807206075,0.7384207302556791,0.8845184412115507,-0.0013582544136850612
0.8279523003004728,0.18729086946452547,1.0739458058667608,0.5111725566879544,1.0,1.0,0.5016228781393913,-0.13119928149451224,1.302453775277427,0.023657809449642145,0.9636979783910776,0.5497092096996925,1.0247003556128147,-0.006252580883601821
0.7540774288389114,0.25971652119046884,1.3533038526220638,0.44068382510967297,1.0,1.0,0.4409849216687678,0.06659071149047759,1.023291728113996,0.2205065815293745,1.3820651001571091,0.5073552938156184,1.133308159122388,-0.0448530276584969
1.0268042728215256,0.2776808528865039,1.2816410219851768,0.6305971300573051,1.0,1.0,0.7025752563630484,0.144795533777303,1.70091272708035,0.009686289836397733,1.1046289683624673,0.7133129457390066,1.063568507290585,0.09149327871748153
0.5549912961274551,0.342842350785918,1.1825990509636286,0.5035231669616371,1.0,1.0,0.4312470239262647,-0.16314959328751755,1.010544518986033,0.07042320049844017,1.2497207438630982,0.5008476526325083,1.303289658971933,-0.07017768698867989
0.928283814880016,0.251385851547458,1.1919362934439202,0.4192524072927845,1.0,1.0,0.2963283992732674,0.0789449150230547,0.7097184489633228,-0.3304560900705823,0.7860646967362581,0.6475690005551812,0.8888554508534117,-0.13616139319477175
0.5985588164391646,0.26645701781703585,1.0743617502989762,0.5796646624975351,1.0,1.0,0.5862333263167199,-0.13459298799001068,0.9783984865843749,0.277012611426826,0.8289730757070308,0.5783609686176459,1.1601686723073106,0.03265141429786504
1.0567413877567624,0.2661980596351469,1.4039323410864994,0.4795602590754362,1.0,1.0,0.589925304844478,-0.2553281138542298,1.1684437659218176,0.1767844447143969,1.1099416792106422,0.6056465455427397,0.9316290954431167,0.059206555929518116
0.6278940859151908,0.31491929064723895,1.1317694237399898,0.5085236429303528,1.0,1.0,0.3988647239646448,0.0719716275159106,0.8566075201133662,-0.17880506267473809,1.1003365610227602,0.7465162843430659,0.8505522343147774,0.18481886213209872
0.6811885896184303,0.4991669429994776,1.6535877022519028,0.26442880614854153,1.0,1.0,0.6114768411064607,0.07746533878348746,0.9765651844742028,0.06178278948730767,1.418754644653302,0.34210637641214886,1.2238271411145782,-0.041276906816946624
0.6469504615864755,0.19077772410924598,0.983366101620421,0.504135960862714,1.0,1.0,0.4340384781587747,-0.05151842511331134,0.6602641938957909,-0.1012448523552896,1.0173070726248326,0.4753273572440377,0.9715375553026663,-0.060908715178366886
0.69839013012945,0.13913615723568457,0.7867213985775783,0.4467045100371524,1.0,1.0,0.501356339125944,0.041608383851781346,0.6389009399518258,-0.03641005323998484,0.8658842596562497,0.5961717532171744,0.7800332907440731,0.019051685546642928
0.702878418366757,0.09270489408376319,0.9748339185687845,0.4925150567002701,1.0,1.0,0.4875329683647059,0.004767869749100544,0.9601823279023765,0.08309614384125096,1.1582585483807077,0.2927443602577468,1.0855371779643694,0.07377488217226778
0.7385992923370608,0.4022842388788477,1.1829866923857564,0.44790256685588853,1.0,1.0,0.4788525634074878,-0.07741400868158071,0.9706437169163411,0.18950636823498543,0.9803040309949839,0.3555851341148957,0.8466775635138987,0.0940442770052739
0.6352486365801523,0.2734865903469794,1.0865841956055025,0.41347420243862293,1.0,1.0,0.41784105988805553,0.013491744413422732,0.8928705780422805,0.3238501949187963,0.8844358791577702,0.43182301561388203,0.674613257324989,0.05043001185714015
0.5979452745729577,0.3635744679076206,0.9378756268147921,0.38624609860308734,1.0,1.0,0.8396562724312528,-0.044968850414323344,1.03307047074595,-0.15582313378885182,0.944149604935773,0.6308925249939996,0.7271124288059684,-0.07615416722198615
0.6741011726765482,0.036112827980523295,1.0726758609654108,0.6927032240239112,1.0,1.0,0.581871839714489,-0.013210130488111033,1.1856251881848392,0.11215851344995321,1.103365043728814,0.7741430732522355,0.762810559626297,-0.0027233382569597326
0.9145311961433908,-0.004016625815441882,1.3255813566859356,0.6682118590881475,1.0,1.0,0.7596052023819303,-0.1641324423271599,1.2902096333350352,0.26862938365603684,1.6949992929836522,0.53792611891805,1.2402663242995706,0.08772474287246927
1.0132902162208233,0.3468861617949278,1.1193069104703415,0.47060210973510236,1.0,1.0,0.6113497928817666,-0.15220833438457565,1.0377722192273973,0.24288177930775828,1.0938019215194774,0.3881487075860105,1.0435295677819436,-0.11729826027095161
0.4390621132158139,0.4153264238718561,1.15893203195043,0.7256247759207912,1.0,1.0,0.6270878139646133,-0.16785884867120726,1.1436972579351214,0.2366978888993591,0.9473592059015714,0.8432184050385753,0.8449189778419978,0.09760338013429405
0.5082845712814947,0.14272859474311503,1.1385270759618875,0.7262500450721372,1.0,1.0,0.4711902920476143,-0.1966140819807281,0.8727698679059831,0.2804410486993155,1.024254287894122,0.5976693366937782,0.9508871314375623,-0.036787702953865
0.7441882019206224,0.13412734447974095,1.49421657004433,0.5507802242562976,1.0,1.0,0.6416409556573969,0.11692190364978816,1.3558069407830098,0.022805254573272576,0.9317139677586711,0.6640823603755945,1.3875655441322965,-0.10852017782043587
0.38280671023078267,0.3523011660604762,1.3824579875226888,0.24098382704107338,1.0,1.0,0.33596908467274256,-0.049290656376621736,1.2242669742775076,-0.0582782020465739,0.9868451387622816,0.4288015911655625,1.407243913921091,0.19634115002624536
0.5504026288143911,0.37024693142450843,1.2251682845471166,0.25330333949152695,1.0,1.0,0.5892246269464103,-0.049117993672253404,1.0038447716272687,0.07956175812718046,1.1412038460751466,0.4413787419968834,0.7526456255896046,0.0763417573316403
1.1580208370195257,0.06170474660002022,1.1523559344731198,0.4792261032323152,1.0,1.0,0.6827445438552863,-0.028682172496357027,0.8814375011712264,0.22327753764221311,1.2249449048157108,0.5518688550261925,1.074815102656058,-0.15104965738079704
0.7271509781054311,0.18272438294004031,1.096042593468277,0.3380820590619973,1.0,1.0,0.6775761189214476,0.009652577451450067,1.0349457574827463,0.022884173150701344,0.9696331004369313,0.830728161979988,1.095201148825092,-0.019024794950497734
0.6232408124194491,0.32934189896069566,0.8471762306031908,0.39475750143369837,1.0,1.0,0.5014594950021496,-0.16195892399077247,0.7507861467869437,0.36879422298664244,0.731723025902439,0.5447028615602235,0.688558014691067,-0.005586936494228243
0.5143632934456576,0.2570737179719459,1.0340259280849202,0.42508943668336696,1.0,1.0,0.5854602115581757,-0.0451584816616539,0.9548137728061937,0.06832590398602927,0.7962232679846103,0.4816876611804417,0.7912171517436682,0.09864917182829422
0.891515283855396,0.3350291175413122,0.9316957776678138,0.5348910898259162,1.0,1.0,0.6505549956468549,-0.0797038417455431,0.8359075964105473,0.23931964101003808,0.8369848590924068,0.4707329712776065,0.7513395446899581,0.07310513284330397
0.8530217875141551,0.1913376596675946,1.179993773115475,0.4659754090926165,1.0,1.0,0.6863251096565716,-0.08170521221271308,1.1150960052618535,0.22602342842369488,0.9676460272187445,0.4664190374546724,1.1733858755707447,-0.029713617880078237
0.8267016502262439,0.0353360219484564,1.280471321655768,0.584756627254655,1.0,1.0,0.44239500502610407,0.14956880327074634,1.3315179276525744,-0.13934203501959852,0.872025091584803,0.7653754473648845,1.555060992804296,0.061217740370921786
0.9269775284055789,0.312545476059655,0.9842399165219335,0.2895761995498504,1.0,1.0,0.5471413435804041,-0.057158080360580885,0.8573030511943491,0.20383114581392875,1.0564274012816988,0.5122052362249252,0.760893430596683,0.00040659614742415145
0.8096662172242715,0.13226750465022466,1.3159241503392063,0.2680954274952093,1.0,1.0,0.7646565905196017,-0.13661854322216363,1.5951681871849517,-0.19191559605429276,0.970398620530283,0.7747255129959553,1.2288023105529597,-0.1211131273519045
1.0320412793391078,0.15159423653132822,1.3090678442981023,0.4908944277758044,1.0,1.0,0.9209250671322473,-0.047521303275389316,1.1497152799544266,-0.047684500824018386,1.0139482707571876,0.6325156606868313,0.893784833676334,0.006624282815037208
1.2250118017944724,0.029371802318824764,1.6168661446614392,0.5521332449931295,1.0,1.0,0.7347725230801503,-0.02034210528942764,1.2105823918661174,-0.10066373546491861,1.308144990627543,0.46184323696596025,1.1974660257904681,-0.026664615850066672
0.7907830675055418,0.10699690875085652,1.1541380171492626,0.5269611305409584,1.0,1.0,0.7245780906272111,-0.0192268936062406,1.0079253822373113,0.07174839795316451,0.9368245801122115,0.4370404503477733,0.9920020105474051,-0.03948667855647898
0.6801937843203872,0.3225113006712016,1.08490272226818,0.352379579194721,1.0,1.0,0.5279393272390185,-0.1849638603249241,1.2111150848332208,-0.23753802594055382,1.1158221888334097,0.8657106084351077,1.0605968980737481,0.25782339198683224
0.8162672722070807,0.12894015805244755,0.9157686608542156,0.36257239244248696,1.0,1.0,0.5670432304109,-0.10363280961565631,0.7858202396709671,0.14125775453157924,1.1427691336625623,0.41954445412875796,0.702176857933732,-0.16426237898629806
0.6197266508039022,0.21351139751690248,1.2138032075053375,0.409910177904975,1.0,1.0,0.4992070741175862,-0.03632574464352763,1.1719439752262963,0.0914225817199396,1.1891797445959693,0.37495067207232086,1.1867384004550847,-0.055787487371397944
0.677997088279579,0.11565198398185773,1.2380862603313627,0.596931603784184,1.0,1.0,0.5514110540691917,0.06410037836104533,1.0294632201280272,0.28425685596106537,0.8068378970364767,0.5843050309949932,1.3399739138055333,-0.08861974118487305
0.35845064411554367,0.43835975167070135,1.3986264491295086,0.20158368395138243,1.0,1.0,0.17614075728152948,0.1449812981527643,1.7243581286806005,-0.13680842730881332,1.370035792001509,0.32074348725673857,1.2340982356556058,-0.08397855138052827
1.0681221564180243,0.35158491033188505,1.02775291127264,0.5778648769526774,1.0,1.0,0.7543666269210203,0.07710015674808147,1.0637670056352022,0.30512641685470654,1.1640573403359726,0.7363822619860593,0.9843949562437572,-0.0693202067283724
0.918203072346112,0.5062486696721875,1.449709826138187,0.36301724506100275,1.0,1.0,0.2585492004749347,0.34741818995567614,1.3453973199144647,0.32821001685277906,1.5315226177266825,0.4191100564129087,1.3426269911029756,0.039894731049234015
1.1444309937208854,0.30040513962831344,1.0909827518933533,0.571963830125713,1.0,1.0,0.8955722547744469,-0.07312488782346963,1.2230799831662649,-0.08646287665974128,1.2097678690386813,0.5824145142269794,1.3256376454050978,0.000566270400448924
0.3238424620706117,0.7417544997882289,1.8522001180277392,0.2767885091309454,1.0,1.0,0.18977942495983002,0.30850017057632084,1.7598358500348266,0.00334138402709756,1.4589877362351298,0.6301433225721614,1.233999080539854,-0.11293376014282981
0.67364265634374,0.31865622233140667,1.5171317626677119,0.2313596767775936,1.0,1.0,0.5220695751966284,0.028352216559392854,1.1458594692137212,-0.01503001148879187,1.1594371383857947,0.4220402359224801,1.164115270363076,0.04114079492495661
0.7804368522013135,0.0899854726243242,0.9671802562208581,0.6111006868127089,1.0,1.0,0.7391287918033412,-0.08142914168242722,0.9049901674841736,0.22771597064986757,1.0635480637243022,0.40390278626305565,0.7043189250733293,0.03090382139936302
0.6249066140651609,0.5209760669585572,0.9262730220795193,0.3021888224444079,1.0,1.0,0.4896465703159306,-0.0014441670510618276,0.9027573731728329,0.14945812820827206,0.9965166609811053,0.33449492587675894,0.6988450245907262,-0.10524066360926702
0.8970282572010955,0.24890602771554707,1.1758269290454288,0.502324933370636,1.0,1.0,0.6559816980004383,0.012553976865561142,1.1090158937846528,0.2702267726872534,1.0432507756583833,0.4911366283350324,1.0247359718294748,0.039217874803478894
0.684293053259371,0.016137485448798367,1.1587763240920752,0.5035908296480084,1.0,1.0,0.6067599942597431,-0.16087765314905356,0.8423100087870984,0.0662624753585741,0.9814730434267537,0.6933168870061016,0.9978753976462437,0.011637588266385132
1.002416986995532,-0.008835420175076861,1.0878532163517436,0.4693440114737891,1.0,1.0,0.8420453553985555,-0.07393623281168127,1.119172227310483,-0.12920698133617997,1.160604107045518,0.5879354393868084,1.0821022466577472,0.009096535006352408
0.8055113385289128,0.15852242570016065,1.1311106805769084,0.47883822036578727,1.0,1.0,0.5819855360709927,-0.055278861293484985,0.7951596134912533,-0.27152191562128264,1.0561839814532716,0.5057911176142105,0.9597693379454231,-0.022946327392103137
0.6642696272641202,0.4405256940476318,1.1011820095699243,0.3128653386621114,1.0,1.0,0.3260466266431021,0.05300815846478764,1.0133030553915543,0.08282867722735182,0.9337572568734164,0.7130927752985695,0.7812116332713988,0.019253075800599918
0.717623680207819,0.08996126244502858,1.0241825273066278,0.46661843416679405,1.0,1.0,0.6359251724037112,-0.006962801863522102,1.0704657735150709,-0.12421529883443168,0.9982027980304923,0.725943187995424,0.9406488425589256,0.021597829980213607
0.8675109162975587,0.31514043571360983,1.0187271921521353,0.49897971784584283,1.0,1.0,0.8246263357526298,0.13291207825314827,0.9072989243703065,0.28303533310727874,1.0578527761909386,0.4209848626223484,1.0077297231561062,0.1233043788024599
1.203723750004538,0.31864902356147445,1.308825675426163,0.3793434852905766,1.0,1.0,0.5240347412146983,0.23471085350081333,1.2405956383660453,0.0140387584769537,1.1706299951237773,0.5432768420909809,1.0695141416434273,0.055976463838558706
0.5324192443079743,0.15767976704266154,0.7904673083864523,0.4373756053451514,1.0,1.0,0.6079133258457371,-0.1303465560552105,0.7647125010646125,0.14323804691976297,0.9031942287149749,0.3447883985884189,1.00354581922309,0.06262226892790583
0.6614624039415561,0.25302462985873886,1.3369900760843005,0.6283693808259198,1.0,1.0,0.5598324305383098,0.17407520637707993,1.3711279428873022,-0.0537490723184499,1.2032427942128812,0.8504454265131182,1.0739621079905237,0.07525917235411674
0.743052142953328,0.06559571157651405,1.1732241593269213,0.6692981605499457,1.0,1.0,0.47750570150777316,0.08129483678209695,1.071856305718683,0.1470108314676682,0.891130241959875,0.5331582820717892,0.8591184755545147,0.008771423450606209
0.8713728294042965,0.321183229520996,1.1592624543733587,0.6577537694720098,1.0,1.0,0.7521770747955187,0.01845984228556828,1.097652103577614,0.025286643028302355,1.1437554440600697,0.4771492306455682,0.9372888075021377,-0.12857769567048677
0.6971652282458398,0.3651535241608866,1.0638131580669818,0.4954334036192112,1.0,1.0,0.5830727709491831,-0.126748436085583,0.9999005022067856,0.1295262500161535,1.0150369432670372,0.6068833400542168,1.042209881746052,-0.05095857258558267
0.819091039618695,0.3684627494446684,1.1432034825559758,0.38024701310408476,1.0,1.0,0.6676614405547201,0.10757283776670681,0.8727005364854777,-0.04450802488548962,1.0432980633719076,0.6306384502164886,0.7889297588470846,-0.03709686885613394
