sigma_y,rel_sigma_c,rel_sigma_i,rel_sigma_h,rel_sigma_p,rel_sigma_h_p,corr_h_p
1.1950385296527295,0.5358246156307047,3.079170674913648,0.5588147391003452,0.6126714118533276,0.9120953390169352,0.48913331866483156
1.100780123723875,0.5264976208556772,3.1079444916744077,0.5272048841794131,0.6165485473972948,0.8550906273398289,0.5307442394578511
1.6445243277593797,0.4887610370323965,3.075683370371504,0.4617308071189008,0.626054869511444,0.737524504009086,0.7212074713685411
1.5475812336403454,0.510094800736648,3.027122513872023,0.5152343359449169,0.6130349191296338,0.8404649064305001,0.5762888825531142
1.397640141151814,0.4957502280128018,2.9722811592669465,0.5261947842714996,0.592865071968445,0.8875455970519818,0.5666827215684532
1.3009603511156824,0.5774562313972196,3.2830304848707472,0.48161761713287654,0.6643494059455698,0.7249462599389086,0.5299218433277577
1.1633439850597098,0.5360860782035992,3.1074241711833643,0.5358701441710306,0.6171785268829673,0.8682579202445992,0.5064328858793896
1.2555031157924943,0.494888552864112,3.0930448434851283,0.5191746917193096,0.5989157541406321,0.8668576308603856,0.5827530170781123
1.1542077172022434,0.5438430447818507,3.125600337163627,0.5335007130940871,0.6207107319153555,0.8594997406406032,0.49222638688074843
1.0962856806238046,0.5857289626703042,2.997522819111914,0.5750891094774251,0.6260675581558456,0.9185735660404071,0.3827395865118285
1.1774018680877196,0.5908344893387957,3.0974041700601607,0.5816340919639652,0.6237006078284866,0.932553351180813,0.3519859700140108
1.3538131854101205,0.4797927790238721,2.913929651726724,0.5523943076135999,0.580964500818127,0.9508228245197531,0.5770286910113165
1.4375134830159932,0.41242426605527316,2.7575635074113367,0.5618080428120039,0.5333778148791652,1.0533022318134462,0.6465542655882859
1.3581899412056169,0.6141221718128833,3.323919958332143,0.49963089742899514,0.674243414654836,0.741024512170831,0.42644611404097277
1.1912543543391108,0.5801763083496947,3.017017886342893,0.613369627028822,0.6088769898827998,1.0073785628635548,0.35316927397972225
1.5034660959652333,0.5494935385809399,3.173776524047524,0.4966712350614275,0.6407673794300635,0.7751194130749859,0.5378582713104868
1.5172940024010584,0.4786285291570395,2.76595557889123,0.6330586903550355,0.5300594154731774,1.1943164707109524,0.46071856023968305
1.2418316673984255,0.6206189233423841,3.4366959285796193,0.5222692899020172,0.6717867818579709,0.777433114205625,0.37761621419347785
1.3648014626973617,0.5000168627499448,2.8792634150502967,0.6144122072214109,0.5570028999206618,1.10306823772179,0.4586547339838332
1.0485485935372911,0.5058887427559854,3.1019752310420317,0.5215754438550181,0.6078613844592038,0.8580499719011568,0.5697262919971228
1.1999736105422305,0.4757213776321183,2.840560266443125,0.6102195004721457,0.547970008598716,1.1136001804781537,0.499130231861649
1.3548915950737546,0.5907128763407793,3.102039670833374,0.5690584644897282,0.6352599440041414,0.8957883616946867,0.3850111910790924
1.373414861328301,0.48299974856911787,3.1608598979292255,0.474646722223137,0.6063769556247385,0.7827585099010196,0.6549864227993413
1.3171708664742152,0.42278065691190186,2.826457577526945,0.540484057246126,0.5547788554763465,0.9742333398450332,0.6789434971751857
1.0370639549774119,0.5851616882975822,3.318563980248103,0.498896306275163,0.6579991945503048,0.7582020014722403,0.47089433949962617
1.2459135207428722,0.5767062853573994,3.2477764939794223,0.5149782899890573,0.6530100512501551,0.7886223022190196,0.48158027530985253
1.543274214623894,0.5425501652628951,3.1600836744934973,0.510347185647914,0.6311454250348699,0.8086047452846831,0.5201446818776662
1.0401453939922458,0.6623621094981215,3.234408785096434,0.6109556089061775,0.6604764142619307,0.9250225984055891,0.23653336315656842
1.097728058784456,0.5429646370558696,3.081158273734984,0.5537029240930945,0.6147195596508892,0.9007406961437063,0.46084332653858096
1.1224166790843533,0.649478626185946,3.0472849872551766,0.5857497850617353,0.6696410815034897,0.8747219984571434,0.2877643514240695
1.1923774884146758,0.6344718706899658,3.3736484556880164,0.49845470640675466,0.6852867486198202,0.7273666204850033,0.3929180839073305
1.248569187619621,0.5277936578866697,3.0849442951429067,0.5116432391988787,0.621468904607029,0.823280513966188,0.537415844514323
1.0794823227606407,0.671643103561076,3.3826954008976013,0.5470250290209385,0.6905825125645416,0.7921211717185117,0.2837944925891769
1.3195593104841143,0.4347186939956525,2.7554252867566214,0.6138896284857446,0.5215869459053293,1.176965093365601,0.5577393611387123
1.328436300229379,0.5335925747653852,3.0567751730301023,0.5406697955725643,0.6156775775891289,0.8781703528813245,0.4957140032117886
1.1049544051993356,0.6115463416004459,3.205001616057003,0.5608423114861213,0.6511989714443329,0.8612456961383028,0.34870412392753997
1.1521550221321444,0.4922546086713388,3.0867653788503926,0.5310793681806029,0.5940401031985653,0.8940126522116016,0.5783674831696352
1.1682997219513451,0.6102940986654763,3.3548345805271365,0.4799384082119739,0.6813953738778252,0.70434644350554,0.4683252252399345
1.4469400312454102,0.5271726321251111,3.1713207541492916,0.5335678755081759,0.6136210152643274,0.8695397684160681,0.49304560286123167
1.068837758029349,0.46903188168979826,2.700201232018791,0.654961577707493,0.5222232056795173,1.2541793826554613,0.4629598884826626
1.079626494037538,0.5428953912402937,3.060347561316738,0.582753269359558,0.6012056021962149,0.96930778294605,0.43414958955220134
1.5369691363735407,0.46408178001199546,2.962860712662355,0.5342039260101706,0.5777687203278209,0.9245982124249786,0.6161433146137957
0.9951376811677207,0.5508496515254363,3.180577418491275,0.5378384807332867,0.6218016670755327,0.8649678976623799,0.4757710006126523
1.0707689782412695,0.5256925215230775,3.0561308298074743,0.5768621083645664,0.5977425095588275,0.9650678998726856,0.47540596859736584
1.1388350958795643,0.6720673238261894,3.247134576365844,0.594467311583399,0.6785322241312179,0.8761077078462202,0.249634375002577
1.3437559028941244,0.41797317898590297,2.8733927130911843,0.5373625041245357,0.5552697500084834,0.9677503665854763,0.6863808330870694
1.434760363410442,0.5690744088437475,3.195895847443394,0.503294121446491,0.6514667397595717,0.7725553596676864,0.49921980297713076
1.3462891690843093,0.4744907481545843,2.82753495516978,0.5870901497029463,0.5562611824856044,1.0554217482506785,0.5192598402590624
1.314947385599423,0.5161168977292053,3.0845086899807135,0.5258180100030336,0.6129046827177748,0.8579115559558516,0.5518383195222607
1.4057249915881154,0.4127463614709932,2.810749313807276,0.5461463790919129,0.5407077957016002,1.0100582670224976,0.6677622757824238
1.3824219941041969,0.5224757652949888,2.9882815229848303,0.5570215190407638,0.6089355202856239,0.9147463080811749,0.5105721975083034
1.304809261829999,0.6097888971493122,3.3466213036053243,0.48713849827407657,0.6753126991616629,0.7213524917846401,0.43803232558226
1.1339730805501371,0.6154130973014283,3.207492224983499,0.551563131269662,0.6593642950513205,0.8365074290635225,0.3651128577626915
1.1844917444743612,0.527621693298738,2.9298188325420864,0.5445063562077401,0.6126448095517737,0.8887798406488004,0.515892426125492
1.186442328565012,0.43719261677335747,2.875989894533462,0.5615846638892192,0.554972189869653,1.0119149646419567,0.6348319882744683
1.5786634947850209,0.4807191825951503,2.9914420851947563,0.5241435405293705,0.5912892192700702,0.8864419026215478,0.600516261939016
1.2488895155785746,0.5212153267214658,3.0905290190916164,0.5235951713068909,0.6131266518713986,0.8539755525367594,0.5383436179183049
1.5307218989018176,0.5866694669207062,3.3786407771428335,0.4182045420364879,0.6877524922400662,0.608074193485452,0.6050453559714795
1.42594947827623,0.4743133797021883,3.023922340840709,0.5064310097248591,0.5976469456590587,0.8473748814467532,0.6484026576982963
1.3281130039164761,0.6133824713241406,3.4041687046807185,0.448110379139615,0.6935444408609446,0.6461163160407495,0.5003851458605876
1.4011671921213515,0.442925172817332,3.0140329917364004,0.4929716421157916,0.5839290213516201,0.8442321311153717,0.7109032822351592
1.2164337050112315,0.4867550866599226,3.0472983263478657,0.5269252599463508,0.5893737229938277,0.8940426751123903,0.5753324102896615
1.416732714321881,0.52273726396272,2.908514680115174,0.5825553350311079,0.58422360042098,0.9971444744980006,0.45248418199425394
1.2754592824898157,0.5801537579394146,3.0551411018571377,0.6013651542027066,0.614377559087713,0.9788201819996024,0.35797816670941457
1.3985610218550375,0.44522563456383,2.8991173796958463,0.5094715606731312,0.5758262140577131,0.8847661815932342,0.6752444260379057
1.2703169561294272,0.5168439801314524,3.081883715020873,0.5341290985504707,0.606669331096005,0.880428713258863,0.5144827116678992
1.3732253488831696,0.5408421160216139,3.169279179766005,0.5380911416153031,0.6187107221542317,0.8696974569016249,0.4840335660731948
1.2951643275600964,0.5400105424646539,3.109267619194921,0.5315032297754253,0.6202483620524913,0.8569200054258981,0.4860254742116283
1.1765823172435084,0.5401090644235331,3.1131743854828793,0.5237747082357269,0.6284716578798261,0.8334102288760348,0.5228024547168861
1.3586409908846484,0.45666801303119064,2.8480362202290075,0.5770908448606008,0.5587121477215683,1.0328947512846838,0.586765748731868
1.2628431630985175,0.6582812445036214,3.3004944993513385,0.561959596513516,0.6818827835314512,0.8241293226427328,0.285052205342929
1.3303149238503993,0.5144083942109546,3.132309790733625,0.5159161073414801,0.6123537858839931,0.8425131341299773,0.5593138358690655
1.308906438145154,0.534873785540897,2.927406110934197,0.5976451590700647,0.5866050259567324,1.0188203861624374,0.4120737782044074
1.0904093335525122,0.6382218529484468,3.33108570169595,0.4997341983158674,0.6864353102329206,0.7280135372789871,0.385139356091587
1.104985641983594,0.5356964527778737,3.005087786932104,0.595867558911137,0.5945390061729836,1.0022345930617829,0.43697060277028577
1.270062429478292,0.509834394837632,3.0675685781619997,0.5435528345547465,0.5985716878053627,0.9080831012032319,0.5342522360306591
