Loss
19.700316070875026
34.76507202693345
34.644163823422424
38.637585738033735
34.187592115836964
14.77765590099581
27.573687282041597
22.485263696559226
34.626211775388654
20.384671814571345
29.041422064111888
25.69595122140727
30.851804865067717
30.444976769829253
25.909151535777408
28.182342626720207
44.18142176485419
17.46228000272577
31.402981791595955
31.26912354244413
47.45313664430583
19.483271711951094
24.65457151851422
30.894515369337036
26.36864175200745
26.38545159068931
25.588347135196635
28.96898615201006
32.527968978685294
27.69668109640929
41.84053663479176
33.3962140041856
8.316431257879694
36.362552889090544
26.67449355188611
28.26333971938632
23.607131816703436
37.198380110017325
27.273281597233616
30.396738472847375
45.78799720793013
35.645533222250656
28.58384021649194
23.294425092701704
29.235671412731556
18.82337217710246
33.8611225281254
40.99372267142864
29.857034677799295
24.97771194384683
14.279533013253735
39.176190683233266
25.98576296943796
19.166739156120432
32.5392082957737
21.810580911084188
17.906841766762994
40.91380569524708
26.77631072207236
23.512726746517718
31.401145762828307
16.451596468865045
28.073484319860437
30.48107828679645
30.43494203030594
16.058885669691122
23.409311279342926
35.002106387652894
23.184895038999162
26.836888957293983
27.814557999946157
49.01911568177512
39.62860483974911
26.11959446332808
18.41456402429901
23.529204419823003
35.59473413224717
24.69179959896311
42.113140962152166
17.65440191774241
31.171468029275914
30.712506755471846
22.64257258934093
16.708286751151945
36.064985120661234
16.224548434285857
34.99950715293725
48.19188524461964
35.24240035053807
34.4156830827282
22.120670525730485
36.99450209804564
22.263524323298302
18.558637832015418
32.74548719720843
16.730882201375067
35.76306566862948
37.55002783875571
21.703753118463418
14.998896094147304
15.239556310409256
33.73194973368165
29.72687437705661
35.0761685005508
25.450614921413532
25.281090461266505
23.080058057093794
23.913020879743055
22.024805816904884
44.01349729174992
24.11230661721456
29.12721819824386
23.06840483395777
18.25402126905724
25.663200287671483
19.044673391738414
32.37369773778992
18.597768049727687
21.84462753061597
35.824868069448016
34.35710114530122
33.304158433513194
21.202807105317042
23.075791338114627
28.746637933405548
36.36339581178309
34.01125271369663
32.49717370154973
25.155129892728155
18.568313961410126
20.209313267311753
21.09122216207136
18.922373929118745
33.81113167042035
13.936009954275104
21.322611104737668
18.10481816435515
30.868773122520782
43.425085702478725
34.63003847197004
25.951671082777107
25.051123278562066
25.71273521276157
19.862695251897822
18.665787822953632
31.39893841802265
21.411437682228247
41.128814876610406
42.8415692585245
24.030893774940612
20.993203322907966
30.23183968681744
32.58687301786562
30.456793106069785
25.89487953619724
32.44478744217203
45.63752008873791
26.22836569412114
25.484808112333624
22.902460195311626
34.77300538554922
46.50196481647908
23.105354392345493
12.898885002831673
20.122382309259898
30.540839258125374
20.22525285659638
40.91285323150032
32.534403533813716
21.833219688806242
16.172717199589922
25.626107674825136
38.279931969117506
26.033255801651325
13.782449523082434
30.367746923132927
23.24253902544969
39.16190711466859
17.39831919692141
28.35919921260905
30.271844020421867
33.24064708976818
31.473209786965
31.091410567315716
35.71696614679883
30.287018316618195
27.804653081949695
33.22865876799843
26.431516179165786
34.512448298027294
26.16764317242087
34.0898763395709
25.028841588937244
25.86481095515947
41.30177024032977
38.63860349553905
25.44003229386732
26.34590223057055
46.721408766548656
25.18237308360878
21.469955879153893
18.146967869413487
26.977951323820324
19.006138043500194
24.23845193716284
34.99240245321559
30.299725571919875
40.458009255041766
35.315082421002664
28.486561960831764
31.02649477951175
16.741830817583704
57.052104255827906
27.146732171125983
22.766300905767118
37.861407941273995
32.95290458967387
24.122914122776866
29.358436001119337
31.20820562317484
28.88123779098691
24.215869500191452
22.8216801130833
23.04677348680695
22.570722124090093
37.86992351346739
20.783452384506123
17.62317672398255
14.587637226296124
11.760455222431908
24.824365780627648
25.033874775769174
31.83230642515001
29.628823212642573
35.8252884914228
