0.038911593947924,0.023923667311752286,0.010324610016420361,0.0004096147079521464
0.03904688912213184,0.023996202513192805,0.010299775503658999,0.0004052887839295606
0.038406760008116644,0.023793699452126272,0.010265225961677827,0.0003999115865147694
0.03922056990525595,0.024109427573039376,0.010212817464606075,0.0003994236103606038
0.03921484458965651,0.02419659515927948,0.010156786036713812,0.0003985282948569136
0.03931846974911467,0.0242544836578953,0.010082968156587789,0.00039634324476461245
0.0391866011080725,0.024516649426834625,0.010006971504683094,0.0003982967990591303
0.03946200678175093,0.02456351586145051,0.009999243358367896,0.0003983087658334268
0.040147404222102966,0.02490080357951813,0.009974435995901953,0.00039911348382735235
0.0403011678275635,0.025144013584225664,0.009785681117233254,0.0003991544512596597
0.0407773057080586,0.025609278009214555,0.009736640273677821,0.0004013918393246338
0.04157661268185561,0.025945848202031295,0.009682075212736755,0.0004053595937414219
0.04181720481499942,0.025803296485705896,0.009623403136714028,0.0004075270212141282
0.041378637941222415,0.02575798903778365,0.009512806232298466,0.0004081218205157811
0.041560555480470336,0.025551527233409917,0.009544857413163941,0.00040809568860656844
0.04098914307610603,0.02519133059501321,0.009623308437476892,0.0004043010897259215
0.040887294451357394,0.02515941476337655,0.009557995156477877,0.00040343060517266754
0.04029323518449497,0.025137998509131572,0.009586184175496512,0.0003999986688674724
0.03993446748207061,0.024645723102596533,0.009632048420955042,0.0003914799780145554
0.039254291456624166,0.024730269183881916,0.009653210767355277,0.00037749662284603474
0.03935641518469198,0.025023595704624025,0.009664753383231766,0.00037235556896676134
0.03980409499768441,0.025235889608568318,0.00964440443809561,0.00037362450997658323
0.04013791357848418,0.02537929154605989,0.00959627990290884,0.0003780843966199816
0.040836464259652705,0.02575782839208798,0.009506196198975804,0.00038238845873182954
0.04095715268535128,0.025881829112255592,0.009472400645538774,0.00038093217342103405
0.04098450817783921,0.0260293135222299,0.009416941820881005,0.00038062786352350967
0.04109213149630875,0.02624662246087405,0.009417859395004873,0.00038092781206805395
0.041396320582415914,0.026438942722337783,0.00941991781238902,0.00038325046928111204
0.04201821040468268,0.02646766769168598,0.009440131084605135,0.00038883381427155225
0.04255713163928762,0.02658130477117819,0.009479680874454251,0.0003910041775292898
0.04236370571866304,0.02685779945596098,0.009447062501954163,0.0003930525591720601
0.0423134537439997,0.026890640467696444,0.009440426604904835,0.00039315265507387136
