sigma_y,rel_sigma_c,rel_sigma_i,rel_sigma_h,rel_sigma_p,rel_sigma_h_p,corr_h_p
1.4911776167125017,0.29640301371312866,3.1633719192424317,0.655666441607126,0.405119018779124,1.618453864701434,0.7968618589876051
1.514609941448289,0.3206321813086273,3.2564421647685142,0.6462871650450643,0.4272873385802436,1.5125352583404317,0.7357040843720467
1.439414313364058,0.27270593030610657,3.15730547939507,0.6641458243952917,0.3780578128403942,1.7567308539545408,0.8635658516481572
1.5342062847433104,0.2861738318458583,3.2422202605061763,0.6499148416701761,0.39364384167900524,1.651022505262881,0.8071996456846859
1.5820269605458688,0.30045261364075093,3.16259787641156,0.6649415674893877,0.4073208679123035,1.6324760646256653,0.7962532185134196
1.613061875225961,0.286166558758116,3.163956357504851,0.6719853866003037,0.3955115591987063,1.6990284379089313,0.818806356125527
1.551112001153226,0.282140139011046,3.224643392421711,0.6527305039812625,0.3900879554840179,1.6732905869174042,0.822007006162121
1.5949733386298754,0.2789250445927262,3.2101757229912344,0.6799860541251097,0.3873140463705996,1.7556452199372812,0.8119773301707982
1.4277127783750538,0.3088403748660909,3.2333270684784075,0.6315122838402667,0.41497906157093795,1.5217931272233933,0.7737604257140555
1.3311655891071963,0.28742142074685895,3.184146945323083,0.6656053966883954,0.39132163474782206,1.7009164267580783,0.8284996575400286
1.660848301562058,0.30094218204913825,3.189190701455781,0.6577733538115103,0.4093683423875679,1.6068007359219922,0.7785509471901443
1.48923843974276,0.2985752240059592,3.196657902289137,0.6456879765095344,0.4057676469804065,1.591275157875544,0.8013576586482969
1.5468211566504004,0.3037067025001502,3.1515534476280154,0.6621810041421611,0.41335554108904804,1.6019647454042698,0.7827902896789687
1.8876917395306114,0.3097350905868525,3.174955601614372,0.6362435867678699,0.41775653415537384,1.5230009221860197,0.7709443091712506
1.5405139553975786,0.2919783413635063,3.1786691388167028,0.6552418170646589,0.39975108871338644,1.6391245341534373,0.8073937265498822
1.582738046252773,0.2805927513551013,3.2344740652072965,0.652554027285852,0.38471352662437924,1.6962076509542197,0.8355892854081746
1.484547416795973,0.27979459902533943,3.316989789369776,0.6429149795316326,0.38523428408808763,1.6688934658386314,0.8207336350299258
1.4069398705370617,0.2943491993866129,3.1831950017715696,0.6583709862819633,0.39963712460571527,1.6474219879634973,0.8086573513921593
1.6002616551198574,0.2937401694324155,3.2322810522706833,0.6465952716464373,0.40289503288858514,1.6048727804128673,0.7929199988279617
1.52397563676022,0.3053928535377469,3.1903982963876047,0.6327350655846566,0.4146097815072528,1.5260977762860335,0.7780628537447833
1.385262797708893,0.2757587000783938,3.2061452890230107,0.6605059794515294,0.3818542604259966,1.7297331676086816,0.8428401883622273
1.3221987439934433,0.28753923115111996,3.1762699139425203,0.6653360852768704,0.39403155380878996,1.6885350395053265,0.82439201224024
1.59392895493367,0.3055797261361614,3.1504393092546965,0.656386106346939,0.4137172876344098,1.5865571151258455,0.7777351282412752
1.4310145316380882,0.2739568115345757,3.229841860709003,0.6480777064163556,0.37879130302839675,1.710909678324297,0.8532704205241947
1.538772269645439,0.2986263744357724,3.2374580547942453,0.6315829099574862,0.4049321515152515,1.5597252714908165,0.7930635789774518
1.777608606859102,0.3034083793811019,3.146308016591208,0.661344324072079,0.412274433358413,1.60413615436865,0.7827178454060065
