rel_std_c,corr_c,rel_std_y,corr_y,rel_std_h,corr_h,rel_std_k,corr_k,rel_std_invest,corr_invest,rel_std_lambda,corr_lambda,rel_std_productivity,corr_productivity,rel_std_L,corr_L,rel_std_X,corr_X,rel_std_mu,corr_mu
0.7558997407284116,0.11632739243272668,1.0,1.0,1.3738695636121208,0.15027739038989024,0.744852584063398,-0.13966714128622268,1.2285968279326367,0.40361788671730287,1.2044570797861582,0.5780837009058287,0.9414164741578785,0.25841664227899797,1.08084044788891,0.11033625939847708,0.7121879775484501,-0.05535068360265923,0.6134045918078981,-0.2893842940180895
0.6955971926793012,0.22770898526203304,1.0,1.0,0.8834299904775884,0.056349658954130015,0.44184786202805326,-0.03920576430988876,1.0841715579766118,0.4862430312431209,0.8924430579264192,0.6235305571183206,0.8073505757523872,0.17754238297819078,0.46368769069121535,-0.0751139899442902,0.40457231836995783,-0.12381823876454492,0.43765615676050373,-0.20084021294771143
0.745985754191798,0.20495387089667377,1.0,1.0,1.0681410181018371,-0.07440103146633764,0.7101383484256087,-0.004128283082072382,1.0110062234123536,0.35333451001712046,0.9219636902556512,0.6129605522174896,0.7244199172918693,0.2620496338163742,0.5648962449438328,0.08498426545030038,0.38966849191257685,0.08216845213917026,0.5185034845928299,-0.3813858415053266
0.7188406458940649,0.40639456085487463,1.0,1.0,1.053525240001264,0.11624439938911171,0.766866678709569,0.12518692193997977,1.034985171623183,0.6864798857722251,0.759555261884467,0.6037414949248191,0.7971873392775228,0.5215794169514102,0.4582504611485782,-0.20098163404659455,0.3363741989410069,-0.17094491222493202,0.20670988622705916,-0.18688833779471575
0.8047362038427086,0.14457521822767255,1.0,1.0,1.2695840056853003,-0.04606392249681119,1.0874442815711212,0.018701173577651,1.2946145857513118,0.23665368021605412,1.3191691336553264,0.473845022880003,0.6501379849074697,0.3449748943956754,0.7317649522270034,0.057004479854827185,0.6699838148389053,0.08660723697486916,0.5873265192051715,-0.11641599036687625
0.8450962388204261,0.16010088456783178,1.0,1.0,1.0308266083970254,0.09725934614549414,0.8082994897595107,-0.02892464557393073,0.9034343728502875,0.5621699977512702,0.9672104992076153,0.5421659169479754,1.0414777202824892,0.3071936009184074,0.3784044265607744,-0.09145471293494475,0.23735538893511526,-0.04067563259150816,0.3223089224587078,-0.2903946188929043
0.6835934222562223,0.14972461944336782,1.0,1.0,1.139198953188,0.37015188439384467,0.6483132613983276,-0.130333815052295,1.0052485379610605,0.5179947410527261,0.7733765413287759,0.7724385775089916,0.776589347164011,0.2525598862753345,0.44340850064350507,-0.05926535079902666,0.5755251657110069,-0.04707928392752046,0.5548569276943616,0.022221298792732175
0.23484554343930342,0.5076327250677446,1.0,1.0,0.9782101404426423,0.4090049813052868,0.13675073268266602,0.2146388682982882,0.9135947509589936,0.19108572069180638,0.8420990663919774,0.8872322428157252,0.4373921677270875,0.38412577564112216,0.5061893342735075,-0.33167525842721274,0.5503302093874732,-0.1500915767702121,0.3016269766334458,0.6083573330680879
0.7448248591507617,0.1942617089777428,1.0,1.0,1.3397004747800993,0.38921358840500997,0.8719799090194065,-0.015291185926591644,1.0478826083115873,0.6140543338592559,1.0331890054521757,0.773807032104952,1.005256039441268,0.33454536001334806,0.7141214165603353,-0.40480957148312846,0.6487051356410545,-0.2315146493526149,0.6493829969605276,-0.07063788962273959
0.6627870546797415,0.2260475652564482,1.0,1.0,0.9738878097579641,0.524014268897845,0.3689400256755842,0.0037524312349466443,1.035309121243424,0.40053769120246835,1.131836259397061,0.7822624807741033,0.7136222343141791,0.40777680042045483,0.6536801697340652,-0.3686210524025296,0.8169893808969348,-0.16611875105392745,0.4441412046493461,0.16993706977333609
0.40427161579811616,0.39501626229806525,1.0,1.0,1.3953510199601,0.23345159579441233,0.3930361342632094,-0.06823534311799477,1.5403554004752869,0.3100686730191151,0.9485479593406045,0.8844854213214745,0.46463007920361393,0.5756036275427213,0.8408847111491738,-0.35609087336401524,0.5803357641653787,-0.2527160938266232,0.28986468960067346,0.49383398444224524
0.6744096521152793,0.3136737031893313,1.0,1.0,1.1965143934372255,0.07485734551272219,0.4968201429958825,0.04704348564392319,1.35694679598489,0.4025474014893283,1.1790750312323128,0.5583856990780316,0.6541007952366923,0.44310942224281175,0.7251470172470798,-0.016963642957877625,0.5383608963467053,-0.03968216250779067,0.47956477467096975,-0.06281585151187415
0.4553093863182205,0.13807025579225907,1.0,1.0,1.3045824335120495,0.31137516346933236,0.34239378965784656,-0.06473601258452824,1.264157590733761,0.24320470203527308,0.9774238329422418,0.8501319244719067,0.3541635704821852,0.5323412794492778,0.6244545242592914,-0.3336700424577573,0.5000235082640727,-0.27876644558231534,0.6169261194921023,0.04059316483577236
0.771812287177661,0.10691149334874392,1.0,1.0,1.1675016305034087,0.09555839038859812,0.6737290782706548,-0.15016281492557768,1.0662878540054468,0.4201314854523879,1.0789722485033728,0.49131744904409663,0.9135220737520405,0.23231256029008418,0.681561620665684,0.29751842144014096,0.7847610639747804,0.14848923558835062,0.6350084462236495,-0.2935375332050192
0.7350785121856777,0.0054338258731948955,1.0,1.0,1.0493597504788024,0.27811690354430674,0.6539543046488329,-0.17790395385577065,0.9398971394363833,0.5203794784055615,1.005401171662302,0.8143765305656953,0.5833557660967481,0.2259551621662231,1.1260115659113505,-0.104299159234312,0.7680224901908991,-0.17657809966382745,0.6156344319913162,-0.16849123056196744
0.6943539573314521,0.06922009439196976,1.0,1.0,0.9379578515524251,0.38297644026327765,0.5675326200625274,-0.05566061240423464,1.176677808298627,0.36998271619398837,0.8431811753130434,0.7503047231056433,0.7587156408463122,0.11423542283789265,0.8892201751522819,-0.13297955768428937,0.6687240886609833,-0.11742909737746728,0.5812892268501532,-0.12308784078095006
0.7121181894925629,0.2009798767277973,1.0,1.0,0.9983625521906048,0.35668129619312944,0.5825882173880172,-0.10546150748205711,0.95741003987116,0.3196688357794883,0.8377901481382495,0.8202606659895774,0.8135391253524393,0.28506684870159077,0.7066160019884691,-0.3759012776317271,0.6305615388434938,-0.2915618694767311,0.3567802625004434,-0.0009745377196134343
0.9739893706374471,0.16911242836851323,1.0,1.0,1.3550353781883278,0.31249009260430155,0.9194572481230899,0.25184479963059553,1.2163258934035779,0.5200521657891055,0.923441261674558,0.6495175387623516,0.9655111547610205,0.3490070337242861,0.6206583506499329,-0.20665420599609777,0.3156321346148128,-0.07922226239292156,0.3136019890173638,-0.07461728892296121
0.472156572208514,0.31246675289559345,1.0,1.0,1.1184998347134834,-0.05212099733981188,0.5653881131086023,-0.09924279406851233,0.9754455210412157,0.33964649634918814,0.7380368822465303,0.6004009007348191,0.606445857783779,0.3956416648367735,0.3251030250591058,0.18318221207526325,0.20279442617409044,0.10324034719234138,0.31163699021258434,-0.4195517987695435
1.0616146442027412,0.19781531537894173,1.0,1.0,1.3657583114309695,0.2903126155891808,0.7072366022829838,-0.044002917223630096,1.3061418854288978,0.4711687732048995,1.039869049643933,0.7681221223937685,0.8851419456025998,0.42549406720667304,0.5159783101042422,-0.11376636586494056,0.6137876580793774,-0.10464013043651978,0.5755004639112408,-0.06870727672290952
0.9518203967155607,0.0029825659501662174,1.0,1.0,1.531205152621582,0.1799367603801133,0.7718023963874385,-0.007163049305623532,1.1842869272873304,0.28347756481113284,0.9730106378896309,0.6896609008122566,1.1842363941512788,0.08363847326855772,1.7137567073859967,-0.061601139024290805,1.1420204520843913,-0.0986259012062549,0.8770357585708384,-0.039840573919461456
0.781625604340041,0.20174148200908432,1.0,1.0,1.0105325115803876,0.48806263268423156,0.7297371019915085,0.18481868577702548,1.0881222312471515,0.4725713174501626,1.0463880330878625,0.6660117673635689,0.9561277969419751,0.24256654605572464,0.6025744888889377,-0.3763053792763145,0.5492228259592054,-0.15853932032608015,0.3534654119199778,-0.06196108188615018
0.8153624095610217,0.10367002924079749,1.0,1.0,1.048943128110001,0.4135764887761058,0.8030179536907456,-0.0867263915303661,1.353286609213967,0.45033534472078296,0.9764943172930709,0.7544325222445797,0.8796065415618857,0.28641470411015085,0.8305935250307502,-0.24726921508639285,0.7346671210588169,-0.10961734727820674,0.5416557958348862,-0.17603615859318927
0.7795975461025381,0.25043062962966034,1.0,1.0,1.1442962803652352,0.3438495612668603,0.3399020256390081,0.04037821085776908,1.1225604164566192,0.4914291662780377,1.0085072148237522,0.7218102701433798,0.6359018759163391,0.4771322920307555,0.7449255143833147,-0.34183648991261584,0.4256230835684577,-0.2353642851710231,0.25284232787664723,0.24072593528061212
0.7003184108166509,0.1629383161993595,1.0,1.0,0.6923756784759176,0.2300166563980029,0.3869737546476095,0.019467640689507543,0.8546549378487063,0.5232285356529931,0.7356670636726961,0.47451237993811496,0.7651426531583693,0.3358043999346123,0.5347647775067433,0.09636840176394237,0.48696576596006297,0.1488181707735837,0.3670218500210714,-0.25840502660766795
1.0724117425411959,0.3094975126861005,1.0,1.0,1.1282609829278303,0.41021123253100095,1.080135834507814,0.23467715668800387,1.3131134564389704,0.5941749992155476,0.9390203388622469,0.8369361197940074,1.3348811721165283,0.4035438385893434,0.7568699592070429,-0.20286765306222246,0.6619609873999699,-0.12009439305308547,0.5719421832328558,-0.06557659503670707
0.6668898533894322,0.2600840357219084,1.0,1.0,1.0719510109602786,0.259698369235949,0.7660521314333374,-0.0878941375879014,1.0568299241581713,0.5189204693939241,1.0804504890260798,0.7549160777079451,0.6132355077004414,0.4374505118884131,0.6255136279215527,-0.22504730090531155,0.5346613136877812,-0.12729719052928845,0.45737081592278395,-0.1399782091140449
0.9107103418072138,0.10236912393446145,1.0,1.0,1.3820649481593263,0.19910176788620182,0.8464739762226364,-0.11904731582541138,1.253327809187774,0.46150791052235474,1.3569108004113013,0.6565542334915068,0.7903925642784208,0.34651952228195304,1.2697090938596842,-0.1003690687747063,0.6900957520814167,-0.06167118166261646,0.9468908385616516,-0.2973469073449567
1.0673839882863825,0.19447988588069987,1.0,1.0,1.293840883200314,0.21171729526615818,0.7782905642664688,0.1518392248223279,1.3890437741877797,0.4756693997017795,1.0078914673858093,0.8105234020077358,0.990534250113912,0.4029393389412359,1.047890785985944,-0.19463246631916264,0.9474451592762175,-0.16898504677701803,0.7682193444653561,0.05839323490155381
0.7705125143141164,0.11475621660745425,1.0,1.0,0.9360338415058743,0.4303686745429152,0.5575992393294174,0.0030473297972009885,1.1206834251630813,0.5286205807005054,1.00597291570158,0.7941096813798476,0.8354328465618331,0.2888484102999064,0.9273272661276125,-0.24894076029476953,0.6347744725424453,-0.10812070531190252,0.48497706173342175,0.12670611856604128
0.6760429931645018,0.14185284482136354,1.0,1.0,1.0718574129865912,0.31143251180912807,0.5869132597286081,0.15591952500055872,1.0490157701977474,0.5091430647886861,0.922808929031555,0.6250495290903643,0.7403492009825244,0.3876937456756339,0.46062246872315443,-0.03612339812004968,0.5667771975795787,-0.03643270879009586,0.5066680811998926,-0.14550185158881276
0.5662808842159799,0.35849026241481796,1.0,1.0,1.0800175523886375,0.44664531117575884,0.6093353166368957,0.07223162079748663,1.1200732168609684,0.522532954860494,0.7325955595277883,0.8631234702769058,0.7516809577048982,0.25377327057740107,0.8021016805879635,-0.24026018283316278,0.5087469652455773,-0.09671494574851322,0.641595385908311,-0.06256524506894773
0.7498004868894852,0.20402530048807332,1.0,1.0,0.9465725653976572,0.5243252548502774,0.5594462516412856,-0.04176480249388965,1.0003940382345653,0.493804944215349,1.0702472831930552,0.8142560956562012,0.7397923565276286,0.4532348432870085,0.6495641800594103,-0.32153711657887535,0.5693834788038296,-0.14694519755335123,0.46019476951545896,0.03629985551115103
0.6877944727226251,0.19958307232512393,1.0,1.0,0.9849265544830388,0.17481561771714743,0.6988552067706645,0.15051842122249906,1.2378283805158925,0.5525604254037713,1.0265184773071572,0.672133982594618,0.7646670438852596,0.3774200367222367,0.5855617428126881,0.141630032879547,0.860799818910525,0.059876811009880716,0.6750053741000483,-0.25507186334850307
0.7527335724237617,0.26422313236812656,1.0,1.0,1.1506357199014614,0.35750243639652823,0.49997868015309455,0.06595117377118255,1.3294714907529852,0.46666842885605886,1.0776206345043418,0.8062811334303788,0.710410347324853,0.5326559110435025,0.6899153549219614,-0.3921210831322725,0.6045311838128999,-0.15990934342738736,0.3672015745655207,0.3806507021184459
0.7447153224453142,0.31206600475392604,1.0,1.0,1.1893644935941254,0.10836138889235401,0.5654808211654179,-0.029378583309287852,1.0753302783451646,0.5910209766832415,1.0685341327214892,0.6481301715274896,0.750070475336566,0.320541207091699,0.6491004063515672,0.14052912017039,0.6869713492879056,0.05322426238971521,0.4189852726922016,-0.1289836317355288
0.48265445335348206,0.31868551722333816,1.0,1.0,1.3538245207395403,0.532990730118443,0.2572926654890037,0.24441675542410876,1.461067827329795,0.29268901370826955,1.051678060290839,0.8791567297531377,0.5704041489236362,0.40668899845973494,0.9374355420839705,-0.4003233226119538,0.6686824677110622,-0.20442579208055392,0.5175711833054761,0.3782437362427301
0.81591826315929,0.24643918601225992,1.0,1.0,0.9744674470471835,0.19358971420408097,0.8058229234034909,0.19837406715412484,1.1038255446951832,0.4554925527092813,1.1065706460000624,0.6462167746387786,0.9753985119266799,0.35539458305098603,0.5335346911001234,-0.11643220989667914,0.445070069733767,-0.08721878485303881,0.2705966892986805,0.053210495471789784
0.8052612092502527,0.24030033676097365,1.0,1.0,1.375401687953439,0.4569977995784325,1.0980888310589934,-0.11490348179738885,1.48686796665212,0.5888987109248668,1.486924487874704,0.579221891244928,0.7925856319207868,0.44893699314468527,1.2529988279987498,-0.20863769134833704,1.065987265662565,-0.23164808087335986,0.698397292786124,-0.016565103373836394
0.7466395990693199,0.1276678486977328,1.0,1.0,1.1585918328652889,0.15791396629948756,0.6961649147096953,-0.03705757297311847,1.0779336694139008,0.331901656021103,1.0837101667144484,0.6966071848683594,0.7167502342438206,0.32132642490682795,0.7138414695916664,-0.2646762583172982,0.5577220674295972,-0.08202760967246488,0.6361045278357152,-0.027536121368389583
0.7018768875354707,0.1492884599599562,1.0,1.0,0.9731279140378719,0.3099904582657376,0.6485034864583537,-0.06921291368533398,0.8334832622895499,0.48482762004121716,0.8773456239630485,0.6764539779004057,0.7105074438828833,0.3139679317919702,0.5504542187810249,-0.21223672553302325,0.39246842541068155,-0.20657025393912037,0.3980016732181565,-0.17007582703661023
0.9762837989787145,0.16084466716507217,1.0,1.0,1.4083061513570285,0.2574164060993016,0.8575882522640808,0.026484480560077073,1.0758510865447337,0.5201733014290656,1.1282521297782742,0.5758141168981364,0.7820360704357693,0.2928197104801535,0.888210705714894,-0.10771794756328223,0.7320938222147135,-0.04209747457698813,0.527590994937811,-0.3651108366945755
0.655948225721291,0.06310661437490987,1.0,1.0,1.0676625729294555,0.35266848836416187,0.5014626488161666,-0.15672644035314948,0.9908011944445054,0.46773606518422456,0.9404559495524543,0.8380838737960495,0.6986647717639475,0.21361581206602703,0.8153779473403303,-0.16536150011084688,0.48451601529787,-0.13598807346188171,0.47616690425553226,-0.07041166898371062
0.5525402738616793,0.21501305109100816,1.0,1.0,1.285433392073188,0.39681263815463763,0.39727051674076896,0.18479312526350905,1.0602682374761059,0.27072360069240925,0.8147398797562883,0.7749051182875508,0.5885435974750177,0.25291037474456285,0.6952696855731497,-0.2120405497033497,0.7264394279356561,-0.11841750748560877,0.40516024586144106,0.29721637937942963
0.8701045979300612,0.03675382576380607,1.0,1.0,1.228464341293232,0.31940133176795416,1.0380301165717,-0.050032436548043645,1.3435614083491014,0.38104232596327325,0.9860212314789867,0.7968464415179338,0.9757333257639259,0.1595975334304102,0.6829807343027225,-0.052435266380252345,0.7758062485248183,-0.07913599635130666,0.6040635190987853,-0.14003385549813782
0.8615992556133496,0.1822743988350689,1.0,1.0,1.6041634345117428,0.22979814268992635,0.8591343271871499,-0.14770150746721672,1.249227135210266,0.45583441448812784,0.9950602967604917,0.684821690352804,1.1236975864429264,0.20438156539533525,0.8153603588653432,-0.00935553013480518,0.5630017413807193,-0.07103065410366351,0.7022481438097808,-0.2337069177487078
0.21133596463093057,0.7461278468273214,1.0,1.0,1.7427415620012798,0.09185358581898068,0.14568874922043049,0.3102576886190526,1.7375159167853624,0.06423861543637778,1.0752034563070434,0.8543950595034534,0.2921718147202435,0.8240974474233728,1.8696715761595233,-0.31645329236422653,1.3988504826965757,-0.2480299435295519,0.8699890251695754,0.7054932865123691
0.5942242543370263,0.26154654504514185,1.0,1.0,1.066194541656349,-0.000360810585093434,0.45261967267931164,0.04237475357871859,1.0078962820110131,0.4731770381803378,0.8595452590097429,0.5305100664995832,0.7718427649684279,0.285124426245337,0.4335695872195196,-0.07166702806087243,0.3391533337241783,-0.02786606018095077,0.2710957248049442,-0.238911953372207
0.6203693437294849,0.16691746636365157,1.0,1.0,1.286575977417654,0.3576797621629258,0.4485321561679082,0.061839570152341435,1.0654609734800964,0.4959899404889804,0.8486092514756084,0.596556372286015,0.7012099689861532,0.3286838398851578,0.7480544909318884,-0.16448280267355955,0.5808955607146049,-0.12319754858565228,0.4443068075149539,0.13540920298172107
0.9783980085787234,0.12926855816763888,1.0,1.0,0.8990989060826104,0.23653528130525683,0.7561408519705054,0.12155519315120836,1.1818416043378233,0.41855293691449563,1.0429099216377815,0.53472748374905,0.796817351412579,0.3607068246192613,0.6295018566935858,-0.14283559842496477,0.4009907067450726,-0.09418945079822143,0.32399623216543294,-0.2591876140467088
0.8240808272140715,0.3206345096675858,1.0,1.0,1.0562277027758917,0.41664681497456607,0.7021144787772156,-0.029451917221327714,0.9958147291278443,0.7994670554649669,1.2064871765450988,0.6577189169344567,0.8791165787069446,0.49796716133184604,0.5945663996412259,-0.23069548459721384,0.4607354945249264,-0.11238058067850884,0.3582715174177334,-0.19435684683382703
0.6164261373491052,0.22976144524027997,1.0,1.0,0.9524205924492256,0.27438477824211344,0.5667012889747046,-0.11873863416836604,1.0529655109703828,0.5529847959441806,1.1086876505035088,0.5801430196323989,0.6792137136887073,0.38754851598416185,0.6074193717642294,-0.09128611608378129,0.41705526778813745,-0.08958567422382636,0.4096107462712108,-0.24071730592490498
0.5593208110360629,0.24438439394824943,1.0,1.0,1.0198734970450434,0.41606095678147514,0.5190813806111158,-0.017217264234317128,1.218542164124514,0.43368432115374983,1.081605989967117,0.607869737940605,0.6551801653151555,0.33645849283330326,0.498490369464587,-0.3570969031461136,0.5592652610030714,-0.19867701234525803,0.41080530562226986,-0.03351257168821042
0.6853048937685422,0.38540684837862044,1.0,1.0,1.0031314197622994,0.44909001269872273,0.8937222985626442,-0.06984068706747996,1.1276164512520834,0.6308007912510826,0.970547678349322,0.7402890130456963,0.9456282769200071,0.3999284799772738,0.7409242935735372,-0.2840538558966628,0.6994214296159873,-0.1395263686782565,0.6859930570615,-0.046042900683465594
0.6072438456865497,0.12679170925600605,1.0,1.0,1.0197620596189523,0.3405678425211782,0.5345879806776642,0.02520412670965411,1.297864143085523,0.2834298019579193,1.0513211862482172,0.761220673613422,0.7274063964966688,0.24312594202650137,0.7481243812300951,-0.12693156129235422,0.5816085798819353,-0.021125447359464304,0.8180266422474467,0.050819356308799905
1.0879853442362628,0.17394967332905073,1.0,1.0,1.1351219502776715,0.234618321175395,0.8055314684563387,-0.1255733073163276,1.0700414252156953,0.5752453817664308,1.1533161347939505,0.6807909098582571,0.9843802116119428,0.33265450972760724,0.5372440738192825,-0.029614771054667376,0.6592722349087584,0.011385946068814224,0.6651242113701203,-0.2841319045640086
0.6960643142770125,0.14848656608524344,1.0,1.0,1.048558119924737,0.21237077964613485,0.6538663323537186,-0.0264649376923498,1.0220843736177534,0.5822179640804326,0.8506737108524905,0.5981738856398265,0.9294822300094365,0.14442559646490014,0.527627941158122,-0.05369057470316898,0.397556081379918,-0.04028402876580454,0.5760773038760004,-0.2045060981694558
0.6879236392404549,0.3392106566750953,1.0,1.0,1.5514184381543858,0.41374238702797034,0.7797560988923695,-0.17217897448484504,1.5228887666611528,0.43312348762174546,1.144515050882367,0.8691461771218227,0.8709738899597903,0.41981810463358965,0.9814432069380653,-0.33236185500810367,0.8049225836826766,-0.1887586684078439,0.8942272625589314,0.09510757060973608
0.6735251947296518,0.0051144213180213125,1.0,1.0,1.1218403109441495,0.29164974096385676,0.6490089450268689,-0.19210640479922445,1.1165339566460335,0.49440527885793417,1.3538548185141814,0.7027231556623521,0.8247504619290692,0.21978125030716794,0.5692164383986734,-0.3132650925081116,0.43598009096884927,-0.22524327114370182,0.46876870114653013,-0.11727973373657315
0.49941075515121364,0.08377604572215569,1.0,1.0,0.9043189703005186,0.2591233885250141,0.4476516747980338,-0.0023580577801802895,0.8717503355502669,0.24863550371528587,0.7911433300324485,0.7108826976923808,0.6146975538409652,0.25420334948505263,0.640875757095943,0.085569063259782,0.5242066377187663,0.1401023129339286,0.4355937564707085,-0.0037546038603386723
0.7279546570764885,0.28800102478285156,1.0,1.0,1.2501268257476539,0.28507802904563734,0.7148827590020064,0.052417159318312714,1.3539704696282535,0.5476718294157338,1.1895958726080897,0.6718332762956186,0.6944172781074324,0.4802437390106741,0.6729791825360865,0.23720417604288505,0.4728288879365885,0.1675925243797906,0.5969910528032512,-0.3692925464255496
0.7080817848712917,0.07373727906962023,1.0,1.0,0.9321604536304156,0.012948696553194574,0.5232649729559562,-0.13029573863850738,1.2510817814894484,0.4015559087078226,1.137009746544032,0.5520886112037737,0.5909991007844743,0.3599733568162157,0.6879381895907544,-0.2101745288289547,0.29955133249280824,-0.22021769077710562,0.36629820435258836,-0.1551136247296284
0.9154187731886643,0.20837052982273274,1.0,1.0,1.3258293269013635,0.32268480753502443,1.0724790701642257,-0.012227956336435431,1.312123195929585,0.5712713246902471,0.9315971358707033,0.7406454920353893,1.0144222091095463,0.3130071162883246,1.0106904051622074,0.039598584047941754,0.9605996710437475,0.09371037674428534,0.6482087444767953,-0.3787450522423401
0.6829199338668354,0.23859550392010084,1.0,1.0,0.8060455742866258,0.5117163482953248,0.5047626108226991,0.039524971496888474,0.8955279615455183,0.5152741792199639,0.8224044134679424,0.6925673601397426,0.6924797703501664,0.3756719359348115,0.47215228885238053,-0.3872040085093495,0.26357950586152706,-0.24532794456774246,0.3306975826437759,0.10883521696451971
0.48553657198170214,0.2479374491366924,1.0,1.0,1.097148968795248,0.19247196595792787,0.46421358609939234,-0.05582988071696756,1.0454369926540605,0.29037395520358517,0.8957126544526817,0.9348623283800649,0.6132863344115503,0.333437301507171,0.7810449372669743,-0.28046026809029,0.7789333116347336,-0.18108617294640317,0.5799619253794127,0.31007245387376026
0.7676560142938695,0.07998871713778784,1.0,1.0,1.645840221249788,0.34166443724071116,0.4936845874679338,-0.019266349867552483,1.2865034372622823,0.5086772722032864,0.9350188584665632,0.9590122837781702,0.9690992284525951,0.09113113401858346,0.8634391684143222,-0.2500575561519135,0.7993969228628136,-0.14139851918072474,0.5256799155348688,0.07621936838799255
0.7588128531293956,0.30760120876922836,1.0,1.0,1.1579670003269231,0.26228802843393284,0.4887553000479979,0.07260104225994529,1.0864181409288636,0.5802735212774768,1.1010620787355578,0.6674246396247275,0.8567431459074685,0.4620235277616691,0.5840006469521528,-0.22969284562356082,0.37184482290449494,-0.16409561745320034,0.30533285068746957,-0.012594307142277697
0.725750942931285,0.11671094074378806,1.0,1.0,0.9253275540494705,0.14696859389413786,0.538808675530913,-0.07137021730755705,1.0472777610198805,0.3642904020573982,0.863269164318244,0.7381556040658421,0.6980604165213206,0.27350425806329065,0.626874183696792,-0.08736713024757824,0.7220837841241673,-0.13171760599592236,0.5820171185953449,-0.15969116003358924
0.9024772744274974,0.012997898520360682,1.0,1.0,1.2341445092210341,0.1481998367155127,0.941673282870592,-0.12321396787487245,1.3860145467803484,0.4386969198664125,1.1015175265586037,0.7356990817463039,0.8012063377065693,0.18495880986611754,0.8919231778276917,-0.2010274514168021,0.43882632125777155,-0.14343106866832522,0.7632722541443139,-0.15995437257288322
0.5352923000239351,0.08605243687436556,1.0,1.0,1.1433941577411224,0.15353603755711606,0.49917194363726086,-0.05127788235330394,1.0210588694763976,0.35055173525910605,1.051482744312113,0.5904037786006101,0.6717028834971345,0.29654469853309035,0.5452820047718488,0.1441866801195033,0.5397205135761527,0.0688420726212069,0.5673232295068258,-0.16534983432903275
